time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActVelMot32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.194820,-0.498600,1.948240,139.195540,-334.682710,75758.203130,1.000000,3.141540,-437.318050
0.002000,0.197390,-0.494750,1.937990,139.195540,-334.682890,75879.492190,,3.137700,-437.318050
0.004000,0.197390,-0.489620,1.609860,139.195540,-334.683040,76290.828130,,3.137700,-437.318050
0.006000,0.199950,-0.485780,1.784180,139.195540,-334.683200,75912.195310,,3.137700,-437.318050
0.008000,0.201230,-0.481930,2.040530,139.195560,-334.683320,76162.148440,1.000000,3.137700,-437.318050
0.010000,0.201230,-0.480650,1.968750,139.195560,-334.683410,75900.593750,,3.137700,-437.318050
0.012000,0.203800,-0.476810,1.527830,139.195570,-334.683530,75972.312500,,3.137700,-437.318050
0.014000,0.205080,-0.474240,1.661130,139.195590,-334.683590,75813.054690,,3.136410,-437.318050
0.016000,0.205080,-0.472960,1.773930,139.195590,-334.683690,75880.554690,1.000000,3.137700,-437.317990
0.018000,0.206360,-0.442200,1.784180,139.195590,-334.683780,76175.867190,,3.141540,-437.317990
0.020000,0.206360,-0.079470,2.173830,139.196180,-334.683870,75960.703130,,3.142820,-437.317990
0.022000,0.206360,-0.043580,1.958500,139.197510,-334.683930,75775.078130,,3.147950,-437.318050
0.024000,0.206360,0.001280,2.081540,139.198590,-334.683960,75818.320310,1.000000,3.145390,-437.317990
0.026000,0.207640,0.157650,1.835450,139.199430,-334.684020,75926.953130,,3.144100,-437.317990
0.028000,0.206360,0.310180,1.681640,139.200490,-334.684110,75856.289060,,3.147950,-437.317990
0.030000,0.207640,0.414000,1.866210,139.202160,-334.684140,75814.101560,,3.153080,-437.317990
0.032000,0.207640,0.520390,1.599610,139.204480,-334.684270,76029.265630,1.000000,3.165890,-437.317990
0.034000,0.206360,0.657530,2.030270,139.207580,-334.684270,75782.468750,,3.164610,-437.317990
0.036000,0.206360,0.822880,1.712400,139.211610,-334.684270,75843.640630,,3.160770,-437.318050
0.038000,0.203800,0.981810,1.804690,139.216860,-334.684270,75514.578130,,3.159480,-437.317990
0.040000,0.203800,1.113830,1.620120,139.223600,-334.684270,75899.531250,1.000000,3.156920,-437.318050
0.042000,0.203800,1.233030,1.589360,139.232010,-334.684300,75868.945310,,3.154360,-437.318050
0.044000,0.201230,1.320190,1.999510,139.242230,-334.684330,75842.585940,,3.153080,-437.318050
0.046000,0.201230,1.370180,2.009770,139.254330,-334.684360,75747.656250,,3.158200,-437.318050
0.048000,0.199950,1.371460,2.286620,139.268300,-334.684390,74599.101560,1.000000,3.163330,-437.318050
0.050000,0.198670,1.334290,1.999510,139.283940,-334.684450,76051.406250,,3.171020,-437.318050
0.052000,0.196110,1.275330,1.845700,139.301030,-334.684510,75825.710940,,3.177430,-437.318050
0.054000,0.194820,1.203550,1.712400,139.319320,-334.684540,75978.632810,,3.190250,-437.318050
0.056000,0.193540,1.127930,2.132810,139.338590,-334.684570,75935.390630,1.000000,3.199220,-437.318050
0.058000,0.190980,1.044620,2.225100,139.358640,-334.684600,76131.562500,,3.205630,-437.318050
0.060000,0.190980,0.954900,1.835450,139.379260,-334.684600,75886.875000,,3.210750,-437.318050
0.062000,0.190980,0.865170,2.112300,139.400270,-334.684570,75958.601560,,3.215880,-437.318050
0.064000,0.188420,0.788270,1.476560,139.421430,-334.684570,76183.242190,1.000000,3.219730,-437.318120
0.066000,0.187130,0.711360,1.538090,139.442660,-334.684570,75803.554690,,3.224850,-437.318120
0.068000,0.187130,0.640870,1.712400,139.463810,-334.684540,76152.656250,,3.227420,-437.318120
0.070000,0.185850,0.580630,1.753420,139.484850,-334.684540,75890.039060,,3.227420,-437.318120
0.072000,0.185850,0.544740,2.122560,139.505720,-334.684540,76131.562500,1.000000,3.229980,-437.318120
0.074000,0.183290,0.530640,1.855960,139.526410,-334.684540,75879.492190,,3.232540,-437.318120
0.076000,0.183290,0.531920,1.968750,139.546920,-334.684540,75890.039060,,3.233830,-437.318120
0.078000,0.183290,0.540890,1.825200,139.567340,-334.684540,75926.953130,,3.236390,-437.318120
0.080000,0.182010,0.548580,1.825200,139.587710,-334.684540,75853.132810,1.000000,3.241520,-437.318120
0.082000,0.182010,0.547300,1.825200,139.608120,-334.684540,75887.929690,,3.246640,-437.318120
0.084000,0.180730,0.540890,2.009770,139.628590,-334.684540,75665.398440,,3.250490,-437.318120
0.086000,0.180730,0.525510,2.327640,139.649110,-334.684540,76149.492190,,3.255620,-437.318120
0.088000,0.179440,0.497310,1.712400,139.669750,-334.684510,75905.859380,1.000000,3.258180,-437.318120
0.090000,0.179440,0.456300,1.763670,139.690510,-334.684510,75793.015630,,3.263310,-437.318120
0.092000,0.178160,0.412720,1.558590,139.711350,-334.684510,75866.843750,,3.264590,-437.318120
0.094000,0.178160,0.371700,1.743160,139.732190,-334.684480,75709.687500,,3.265870,-437.318120
0.096000,0.178160,0.337100,1.702150,139.753050,-334.684480,75816.210940,1.000000,3.268430,-437.318120
0.098000,0.176880,0.319150,1.835450,139.773830,-334.684480,75353.210940,,3.268430,-437.318120
0.100000,0.176880,0.324280,1.712400,139.794530,-334.684480,75998.679690,,3.269710,-437.318150
0.102000,0.175600,0.349910,1.681640,139.815080,-334.684480,75844.687500,,3.269710,-437.318150
0.104000,0.175600,0.380680,2.153320,139.835560,-334.684480,75795.125000,1.000000,3.269710,-437.318150
0.106000,0.175600,0.411440,1.896970,139.856030,-334.684480,75726.562500,,3.273560,-437.318150
0.108000,0.175600,0.446040,2.204590,139.876530,-334.684480,74883.875000,,3.274840,-437.318150
0.110000,0.175600,0.481930,1.948240,139.897030,-334.684480,76107.304690,,3.281250,-437.318150
