time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActVelMot32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.169190,-0.476810,1.835450,139.267680,-327.261140,75741.328130,1.000000,3.168460,-366.751890
0.002000,0.170470,-0.475520,1.794430,139.267680,-327.261320,75959.656250,,3.165890,-366.751890
0.004000,0.170470,-0.474240,2.194340,139.267680,-327.261470,75467.109380,,3.160770,-366.751920
0.006000,0.170470,-0.475520,1.968750,139.267700,-327.261540,75959.656250,,3.155640,-366.751920
0.008000,0.171750,-0.475520,1.958500,139.267700,-327.261630,75963.867190,1.000000,3.149230,-366.751920
0.010000,0.174320,-0.475520,1.722660,139.267720,-327.261690,75928.015630,,3.141540,-366.751920
0.012000,0.174320,-0.478090,1.507320,139.267720,-327.261750,75721.296880,,3.138980,-366.751920
0.014000,0.178160,-0.478090,1.732910,139.267720,-327.261810,75685.429690,,3.133850,-366.751890
0.016000,0.179440,-0.478090,1.620120,139.267700,-327.261900,76090.437500,1.000000,3.133850,-366.751890
0.018000,0.183290,-0.479370,2.040530,139.267700,-327.261960,75732.890630,,3.135130,-366.751890
0.020000,0.184570,-0.448610,2.050780,139.267700,-327.262080,75999.734380,,3.142820,-366.751890
0.022000,0.185850,-0.073060,1.979000,139.268300,-327.262210,75847.851560,,3.149230,-366.751890
0.024000,0.188420,-0.008970,1.999510,139.269650,-327.262330,75989.187500,1.000000,3.163330,-366.751890
0.024000,0.188420,-0.008970,1.999510,139.269650,-327.262330,75989.187500,1.000000,3.163330,-366.751890
0.026000,0.190980,0.069210,1.722660,139.270920,-327.262420,75820.429690,,3.169740,-366.751860
0.028000,0.193540,0.256350,1.937990,139.272080,-327.262480,75849.960940,,3.177430,-366.751860
0.030000,0.196110,0.433230,1.794430,139.273650,-327.262540,75912.195310,,3.181270,-366.751860
0.032000,0.198670,0.567810,2.163570,139.275970,-327.262570,75888.992190,1.000000,3.185120,-366.751860
