time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActVelMot32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,-0.260190,-0.130740,1.415040,139.270020,-330.759890,75884.773440,1.000000,3.082580,-592.758060
0.002000,-0.260190,-0.129460,1.168950,139.270020,-330.760100,75748.718750,,3.087710,-592.758060
0.004000,-0.261470,-0.126890,1.179200,139.270020,-330.760310,75956.492190,,3.088990,-592.758060
0.006000,-0.261470,-0.124330,1.035640,139.270020,-330.760440,75845.742190,,3.088990,-592.758060
0.008000,-0.262760,-0.121770,1.240720,139.270020,-330.760590,76021.875000,1.000000,3.086430,-592.758120
0.010000,-0.261470,-0.121770,1.425290,139.270030,-330.760680,75989.187500,,3.083860,-592.758120
0.012000,-0.262760,-0.119200,1.630370,139.270030,-330.760740,75752.929690,,3.081300,-592.758120
0.014000,-0.260190,-0.119200,1.343260,139.270030,-330.760830,75879.492190,,3.080020,-592.758060
0.016000,-0.260190,-0.116640,1.127930,139.270050,-330.760890,75728.671880,1.000000,3.078740,-592.758120
0.018000,-0.260190,-0.089720,0.861330,139.270070,-330.760990,76039.804690,,3.080020,-592.758060
0.020000,-0.258910,0.281980,1.363770,139.270600,-330.761080,75799.335940,,3.085140,-592.758120
0.022000,-0.258910,0.298650,1.558590,139.271940,-330.761140,76045.085940,,3.088990,-592.758060
0.024000,-0.258910,0.292240,1.825200,139.273330,-330.761200,75959.656250,1.000000,3.090270,-592.758060
0.026000,-0.257630,0.370420,1.804690,139.274580,-330.761260,75872.109380,,3.088990,-592.758060
0.028000,-0.257630,0.483220,1.497070,139.275990,-330.761290,75861.562500,,3.091550,-592.758060
0.030000,-0.257630,0.579350,1.497070,139.277850,-330.761380,76021.875000,,3.096680,-592.758060
0.032000,-0.257630,0.669070,1.271480,139.280380,-330.761440,76241.250000,1.000000,3.110780,-592.758060
0.034000,-0.258910,0.771610,1.589360,139.283650,-330.761540,75713.906250,,3.112060,-592.758060
0.036000,-0.257630,0.906190,1.548340,139.287830,-330.761540,76002.890630,,3.110780,-592.758060
0.038000,-0.256350,1.054870,1.609860,139.293090,-330.761540,75942.781250,,3.106930,-592.758060
