file,segment_id,mean_velocity,mean_current
Trace_1030_123701.csv,1,720.021923484536,0.012119835051546393
Trace_1030_123701.csv,2,719.7959345360824,0.010650309278350518
Trace_1030_123701.csv,3,720.1073607090909,0.012043781818181817
Trace_1030_123701.csv,4,720.2974205019304,0.011104942084942088
Trace_1030_123727.csv,0,719.9189938012618,0.011155520504731863
Trace_1030_123727.csv,1,719.7299668226121,0.013401910331384017
Trace_1030_123752.csv,0,720.0523704123713,0.010879209621993128
Trace_1030_123752.csv,1,719.832491139748,0.013532468499427262
Trace_1030_123912.csv,0,1436.7918589215687,0.009613235294117645
Trace_1030_123912.csv,1,1436.8275079272726,0.0067582909090909095
Trace_1030_123912.csv,2,1437.1166863366338,0.00604069306930693
Trace_1030_123937.csv,0,1800.2952373161766,0.012940073529411764
Trace_1030_123937.csv,1,1799.8526273359073,0.01566772200772201
Trace_1030_123937.csv,2,1800.1224375714285,0.012956742857142857
Trace_1030_123937.csv,3,1800.2063653020136,0.0158456711409396
Trace_1030_124002.csv,0,2172.8166513067,0.06224673741156887
Trace_1030_124027.csv,0,2520.0970688557213,0.01661771144278607
Trace_1030_124027.csv,1,2520.0018452506597,0.014380079155672826
Trace_1030_124027.csv,2,2520.2192110693645,0.014202976878612716
Trace_1030_124027.csv,3,2519.954443302752,0.013605504587155964
Trace_1030_124027.csv,4,2520.2447933158815,0.014987015706806283
Trace_1030_124052.csv,0,2885.549522008547,0.011371538461538457
Trace_1030_124052.csv,1,2885.6738146221246,0.015159244249726176
Trace_1030_124052.csv,2,2885.9295667405063,0.016946677215189873
Trace_1030_124052.csv,3,2885.6962854440153,0.015549034749034747
Trace_1030_124117.csv,0,3227.7436827666666,0.02538686666666667
Trace_1030_124117.csv,1,3227.948795982854,0.028909412124923452
Trace_1030_124154.csv,0,3600.0632973275865,0.011612887931034483
Trace_1030_124244.csv,0,10778.839755646552,0.004386379310344827
Trace_1030_124540.csv,0,35990.3465972549,-0.048111372549019614
Trace_1030_124540.csv,1,35997.37016737289,-0.027372966101694915
Trace_1030_124540.csv,2,35988.37883192771,-0.02546812048192771
Trace_1030_124748.csv,0,324047.32912561577,0.5917839408866995
Trace_1030_124839.csv,0,468018.09061004786,0.7748690909090908
Trace_1030_124904.csv,0,540067.6911764706,0.9124066274509804
Trace_1030_124904.csv,1,540125.2005208334,0.9224242083333333
Trace_1030_125002.csv,0,468009.59914841846,0.7190020194647202
Trace_1030_125002.csv,1,468019.0849820144,0.7307198201438848
Trace_1030_125027.csv,0,396027.9882246377,0.5874073913043478
Trace_1030_125052.csv,0,324023.47486979165,0.5800397916666665
Trace_1030_125117.csv,0,252014.7887642628,0.6603086217948718
Trace_1030_125233.csv,0,35998.63228499999,0.020646261261261258
Trace_1030_125233.csv,1,35986.412385270756,0.022460685920577612
Trace_1030_125558.csv,0,10814.22048770563,0.021595454545454546
Trace_1030_125558.csv,1,10804.306376695276,0.01068287553648069
Trace_1030_125649.csv,0,3600.3266551091706,0.012973886462882098
Trace_1030_125734.csv,0,3195.297873518518,0.03205527777777778
Trace_1030_125734.csv,1,3195.1538229523803,0.03376464285714286
Trace_1030_125734.csv,2,3195.872531518987,0.032587120253164556
Trace_1030_125800.csv,0,2885.2025725,0.011476951219512194
Trace_1030_125800.csv,1,2885.190990486891,0.009984887640449434
Trace_1030_125800.csv,2,2885.6919199621216,0.008311742424242425
Trace_1030_125825.csv,0,2520.195575008347,0.01731958263772955
Trace_1030_125825.csv,1,2519.6679627635326,0.01437287749287749
Trace_1030_125825.csv,2,2519.9197651959544,0.014807332490518329
Trace_1030_125825.csv,3,2519.876083168316,0.013172534653465346
Trace_1030_125850.csv,0,2152.545067883818,-0.03494951452282158
Trace_1030_125915.csv,0,1800.2031877551021,0.016944399092970523
Trace_1030_125915.csv,1,1800.0614693404634,0.014215561497326204
Trace_1030_125940.csv,0,1436.7479298253274,0.00031314410480349705
Trace_1030_125940.csv,1,1436.6956781132078,0.0004837264150943387
Trace_1030_130005.csv,0,1078.1579507188499,-0.04426297124600639
Trace_1030_130005.csv,1,1078.5313205063292,-0.04104835443037975
Trace_1030_130005.csv,2,1078.2529093822393,-0.044856100386100384
Trace_1030_130005.csv,3,1078.1453779717456,-0.04512856710393542
Trace_1030_130030.csv,0,720.1013169691923,0.010701149042464612
Trace_1030_130055.csv,0,359.8359073364486,0.013807507788161996
Trace_1030_130055.csv,1,359.980423553137,0.009861658130601792
Trace_1030_130055.csv,2,360.26215921568627,0.001947009803921567
Trace_1028_161651.csv,0,134952.49916429268,1.047748731707317
Trace_1028_161651.csv,1,134964.9834402,1.0518161428571429
Trace_1028_161651.csv,2,134985.07642797584,1.056338157099698
Trace_1028_161651.csv,3,134987.00323136666,1.0618089333333334
Trace_1028_161651.csv,4,134997.94677070345,1.062965228136882
Trace_1028_161651.csv,5,135014.2893281386,1.0603756039603958
Trace_1028_161651.csv,6,135015.97429944275,1.0584642724458206
Trace_1028_161651.csv,7,134998.0286189377,1.0588047906026559
Trace_1028_161651.csv,8,134978.67038443687,1.063256518771331
Trace_1028_161651.csv,9,134971.0093566221,1.059110033444816
Trace_1028_161651.csv,10,134965.39722373706,1.059141384083045
Trace_1028_161651.csv,11,134959.0657508684,1.0610295263157896
Trace_1028_161651.csv,12,134954.77993898233,1.0638877876106196
Trace_1028_161651.csv,13,134942.97127926588,1.066754494047619
Trace_1028_161651.csv,14,134932.1365911667,1.0733274027777777
Trace_1028_161651.csv,15,134933.49404368072,1.075329733924612
Trace_1028_161651.csv,16,134943.20061218552,1.0783463219616205
Trace_1028_161651.csv,17,134959.83021084062,1.080115086956522
Trace_1028_161651.csv,18,134988.55089968102,1.0779512537091989
Trace_1028_161651.csv,19,135015.66191618014,1.0694484615384614
Trace_1028_161651.csv,20,135003.36823260298,1.0642059472817134
Trace_1028_161651.csv,21,134987.13985651947,1.064342051948052
Trace_1028_161651.csv,22,134978.79506199172,1.0660869294605808
Trace_1028_161651.csv,23,134968.42141450619,1.0636116419753088
Trace_1028_161651.csv,24,134958.20312738096,1.0628779523809524
Trace_1028_161651.csv,25,134950.34998694583,1.0626304926108374
Trace_1028_161651.csv,26,134941.11845476192,1.0663572857142858
Trace_1028_161651.csv,27,134927.5255785095,1.0756803794037941
Trace_1028_161651.csv,28,134922.52920087543,1.0762370033670032
Trace_1028_161651.csv,29,134925.5236283735,1.0768224096385541
Trace_1028_161651.csv,30,134931.24221607027,1.0786746655518393
Trace_1028_161651.csv,31,134939.60602928573,1.0820921164021164
Trace_1028_161651.csv,32,134945.25401651376,1.0783063302752294
Trace_1028_161651.csv,33,134950.2081883401,1.0790986234817812
Trace_1028_161651.csv,34,134959.56057468086,1.076507234042553
Trace_1028_161651.csv,35,134969.110874229,1.0769477803738317
Trace_1028_161651.csv,36,134986.55089320097,1.0759594392523366
Trace_1028_161651.csv,37,135004.29518254718,1.0698764150943394
Trace_1028_161651.csv,38,135008.73094420406,1.0671617488789236
Trace_1028_161651.csv,39,134999.80626146361,1.0624880028839223
Trace_1028_161651.csv,40,134951.33876073922,1.0631302189086294
Trace_1028_161651.csv,41,134921.6305669173,1.0704748051948052
Trace_1028_161651.csv,42,720.8843178925035,0.17261605374823197
