time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActVelMot32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.128170,-0.435790,1.763670,139.198260,-323.806150,76019.773440,1.000000,3.110780,-555.318970
0.002000,0.128170,-0.434510,1.650880,139.198270,-323.806270,76122.070310,,3.106930,-555.318970
0.004000,0.126890,-0.437070,1.845700,139.198290,-323.806370,75826.757810,,3.097960,-555.318970
0.006000,0.124330,-0.438350,1.866210,139.198320,-323.806460,76063.015630,,3.090270,-555.318970
0.008000,0.123050,-0.440920,2.009770,139.198320,-323.806490,75902.695310,1.000000,3.085140,-555.318970
0.010000,0.121770,-0.443480,2.204590,139.198320,-323.806580,75861.562500,,3.081300,-555.318970
0.012000,0.121770,-0.448610,2.091800,139.198320,-323.806640,76053.515630,,3.074890,-555.318970
0.014000,0.119200,-0.452450,1.855960,139.198320,-323.806730,75942.781250,,3.080020,-555.318970
0.016000,0.117920,-0.453740,1.773930,139.198300,-323.806820,76243.359380,1.000000,3.080020,-555.318970
0.018000,0.117920,-0.456300,1.691890,139.198290,-323.806950,75665.398440,,3.088990,-555.318970
0.020000,0.117920,-0.426820,1.763670,139.198270,-323.807070,75935.390630,,3.099240,-555.318970
0.022000,0.117920,-0.055110,1.743160,139.198870,-323.807190,75840.476560,,3.108220,-555.318970
0.024000,0.117920,0.002560,1.896970,139.200240,-323.807310,75959.656250,1.000000,3.117190,-555.318970
0.026000,0.117920,0.074340,1.691890,139.201550,-323.807370,75968.093750,,3.121030,-555.318970
0.028000,0.116640,0.243530,1.794430,139.202800,-323.807430,75853.132810,,3.122310,-555.318970
0.030000,0.117920,0.408870,1.486820,139.204420,-323.807460,75912.195310,,3.124880,-555.318970
0.032000,0.116640,0.538330,1.722660,139.206790,-323.807460,75535.664060,1.000000,3.127440,-555.318970
0.034000,0.117920,0.665220,1.958500,139.209990,-323.807500,75989.187500,,3.132570,-555.318970
0.036000,0.116640,0.811340,1.558590,139.214190,-323.807500,75884.773440,,3.130000,-555.318970
0.038000,0.116640,0.967710,2.399410,139.219530,-323.807500,76223.320310,,3.126160,-555.318970
