time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActVelMot32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.185850,-0.472960,1.989260,139.268920,-328.560490,77503.710940,1.000000,3.101810,-366.752320
0.002000,0.187130,-0.472960,1.763670,139.268910,-328.560640,77314.921880,,3.104370,-366.752320
0.004000,0.188420,-0.474240,1.784180,139.268910,-328.560790,77522.703130,,3.100520,-366.752320
0.006000,0.189700,-0.471680,1.732910,139.268920,-328.560910,77212.625000,,3.100520,-366.752290
0.008000,0.192260,-0.470400,1.486820,139.268940,-328.561040,77388.757810,1.000000,3.097960,-366.752290
0.010000,0.194820,-0.469120,1.702150,139.268940,-328.561130,77324.414060,,3.095400,-366.752290
0.012000,0.196110,-0.469120,1.773930,139.268940,-328.561220,77210.507810,,3.096680,-366.752290
0.014000,0.197390,-0.469120,2.061040,139.268940,-328.561310,77228.445310,,3.094120,-366.752290
0.016000,0.198670,-0.469120,1.753420,139.268920,-328.561370,77389.812500,1.000000,3.095400,-366.752290
0.018000,0.199950,-0.439640,1.568850,139.268940,-328.561460,77304.382810,,3.097960,-366.752290
0.020000,0.201230,-0.078190,1.773930,139.269520,-328.561550,77495.281250,,3.101810,-366.752290
0.022000,0.202510,-0.034610,1.722660,139.270800,-328.561650,77357.109380,,3.109500,-366.752290
0.024000,0.203800,0.007690,1.804690,139.271880,-328.561740,77684.070310,1.000000,3.113340,-366.752290
0.026000,0.206360,0.165340,2.009770,139.272690,-328.561770,77431.992190,,3.114620,-366.752260
0.028000,0.206360,0.321720,1.835450,139.273740,-328.561830,77460.468750,,3.119750,-366.752290
0.030000,0.206360,0.431950,1.948240,139.275390,-328.561890,77304.382810,,3.124880,-366.752290
0.032000,0.206360,0.548580,1.958500,139.277680,-328.561950,77404.578130,1.000000,3.135130,-366.752260
0.034000,0.205080,0.699830,1.845700,139.280700,-328.561980,77115.593750,,3.135130,-366.752260
0.036000,0.203800,0.871580,1.558590,139.284670,-328.561950,77375.046880,,3.128720,-366.752290
0.038000,0.202510,1.031800,1.835450,139.289890,-328.561980,77385.585940,,3.130000,-366.752290
0.040000,0.202510,1.163820,1.814940,139.296570,-328.561980,77327.578130,1.000000,3.128720,-366.752290
0.040000,0.202510,1.163820,1.814940,139.296570,-328.561980,77327.578130,1.000000,3.128720,-366.752290
0.042000,0.201230,1.270200,1.958500,139.304860,-328.561980,77473.125000,,3.124880,-366.752290
0.044000,0.199950,1.347110,1.691890,139.314880,-328.562010,77591.250000,,3.124880,-366.752290
0.046000,0.197390,1.383000,1.548340,139.326640,-328.562040,77245.320310,,3.128720,-366.752290
0.048000,0.194820,1.363770,1.599610,139.340130,-328.562070,77571.218750,1.000000,3.132570,-366.752290
0.050000,0.193540,1.308650,1.804690,139.355150,-328.562100,77403.523440,,3.140260,-366.752290
0.052000,0.190980,1.234310,1.743160,139.371410,-328.562160,77351.843750,,3.149230,-366.752290
0.054000,0.187130,1.152280,1.927730,139.388720,-328.562190,77228.445310,,3.162050,-366.752290
0.056000,0.184570,1.060000,1.937990,139.406810,-328.562260,77208.398440,1.000000,3.174870,-366.752290
0.058000,0.183290,0.963870,1.958500,139.425510,-328.562290,77327.578130,,3.183840,-366.752320
0.060000,0.179440,0.863890,2.009770,139.444580,-328.562290,77273.796880,,3.188960,-366.752320
0.062000,0.178160,0.767760,1.804690,139.463810,-328.562260,77350.789060,,3.192810,-366.752350
0.064000,0.176880,0.690860,1.732910,139.483030,-328.562230,77523.750000,1.000000,3.200500,-366.752350
0.066000,0.174320,0.626770,1.599610,139.502180,-328.562230,77290.671880,,3.201780,-366.752350
0.068000,0.173030,0.574220,1.722660,139.521150,-328.562190,77570.156250,,3.201780,-366.752350
0.070000,0.173030,0.538330,1.845700,139.539950,-328.562190,77661.914060,,3.203060,-366.752380
0.072000,0.170470,0.519100,1.722660,139.558590,-328.562190,77187.312500,1.000000,3.204350,-366.752380
0.074000,0.169190,0.511410,1.650880,139.577060,-328.562190,77322.304690,,3.204350,-366.752380
0.076000,0.167910,0.519100,1.743160,139.595430,-328.562190,77368.710940,,3.206910,-366.752380
0.078000,0.166630,0.521670,1.958500,139.613750,-328.562190,77326.523440,,3.209470,-366.752380
0.080000,0.165340,0.522950,1.876460,139.632050,-328.562190,77382.421880,1.000000,3.214600,-366.752380
0.082000,0.165340,0.522950,2.030270,139.650390,-328.562190,77320.203130,,3.218440,-366.752380
0.084000,0.164060,0.517820,2.030270,139.668780,-328.562160,77334.960940,,3.223570,-366.752380
0.086000,0.162780,0.501160,2.009770,139.687260,-328.562160,77467.859380,,3.228700,-366.752380
0.088000,0.161500,0.474240,1.907230,139.705860,-328.562160,77510.046880,1.000000,3.233830,-366.752380
0.090000,0.160220,0.440920,1.886720,139.724520,-328.562160,77645.046880,,3.236390,-366.752410
0.092000,0.161500,0.408870,1.558590,139.743240,-328.562130,77424.617190,,3.238950,-366.752410
0.094000,0.161500,0.380680,1.507320,139.761980,-328.562130,77346.570310,,3.240230,-366.752410
0.096000,0.161500,0.358890,1.681640,139.780690,-328.562130,77447.820310,1.000000,3.240230,-366.752410
0.098000,0.162780,0.351200,1.845700,139.799350,-328.562130,77134.578130,,3.242800,-366.752410
0.100000,0.164060,0.358890,1.712400,139.817930,-328.562130,77121.914060,,3.242800,-366.752410
0.102000,0.164060,0.381960,1.763670,139.836430,-328.562130,77494.226560,,3.245360,-366.752410
0.104000,0.165340,0.408870,1.866210,139.854870,-328.562130,77332.859380,1.000000,3.246640,-366.752410
0.106000,0.165340,0.437070,1.896970,139.873340,-328.562130,77367.656250,,3.247920,-366.752410
0.108000,0.165340,0.471680,1.835450,139.891770,-328.562100,77427.781250,,3.253050,-366.752410
0.110000,0.166630,0.513980,1.896970,139.910230,-328.562100,77437.273440,,3.255620,-366.752410
0.112000,0.166630,0.556270,1.907230,139.928730,-328.562100,77479.460940,1.000000,3.259460,-366.752410
0.114000,0.166630,0.601140,1.958500,139.947280,-328.562100,77561.718750,,3.264590,-366.752410
0.116000,0.165340,0.635740,2.040530,139.965940,-328.562070,77320.203130,,3.269710,-366.752410
0.118000,0.166630,0.656250,1.896970,139.984760,-328.562070,77263.250000,,3.273560,-366.752410
0.120000,0.166630,0.662660,1.650880,140.003680,-328.562070,77270.625000,1.000000,3.277400,-366.752410
0.122000,0.166630,0.661380,1.661130,140.022710,-328.562040,77323.359380,,3.282530,-366.752410
0.124000,0.166630,0.660100,1.753420,140.041790,-328.562040,77323.359380,,3.286380,-366.752410
0.126000,0.167910,0.660100,1.896970,140.060900,-328.562010,77238.984380,,3.288940,-366.752410
0.128000,0.167910,0.661380,1.907230,140.080030,-328.562010,77447.820310,1.000000,3.291500,-366.752410
0.130000,0.169190,0.663940,1.794430,140.099150,-328.562010,77536.414060,,3.294070,-366.752410
0.132000,0.167910,0.665220,1.804690,140.118260,-328.562010,77383.476560,,3.295350,-366.752410
0.134000,0.169190,0.670350,1.866210,140.137340,-328.562010,77635.546880,,3.299190,-366.752410
0.136000,0.167910,0.669070,1.732910,140.156450,-328.562010,77291.718750,1.000000,3.301760,-366.752410
