time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActVelMot32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.249940,-0.133300,1.958500,139.197910,-340.568020,75874.218750,1.000000,3.127440,-469.318300
0.002000,0.249940,-0.130740,2.266110,139.197910,-340.568240,75810.937500,,3.127440,-469.318300
0.004000,0.249940,-0.130740,2.276370,139.197910,-340.568360,75861.562500,,3.124880,-469.318300
0.006000,0.251220,-0.129460,2.122560,139.197910,-340.568450,75919.578130,,3.121030,-469.318300
0.008000,0.252500,-0.128170,1.691890,139.197910,-340.568540,76097.812500,1.000000,3.117190,-469.318300
0.010000,0.253780,-0.128170,1.579100,139.197920,-340.568600,75836.257810,,3.110780,-469.318300
0.012000,0.255070,-0.129460,2.102050,139.197940,-340.568660,76182.195310,,3.106930,-469.318300
0.014000,0.256350,-0.129460,2.061040,139.197940,-340.568730,76010.273440,,3.103090,-469.318300
0.016000,0.256350,-0.129460,2.061040,139.197920,-340.568790,75900.593750,1.000000,3.103090,-469.318300
0.018000,0.257630,-0.105100,1.835450,139.197920,-340.568880,75936.445310,,3.103090,-469.318300
0.020000,0.257630,0.267880,1.609860,139.198460,-340.568970,75891.093750,,3.106930,-469.318300
0.022000,0.258910,0.283260,1.599610,139.199800,-340.569060,76067.226560,,3.113340,-469.318300
0.024000,0.258910,0.252500,1.466310,139.201280,-340.569120,75761.367190,1.000000,3.114620,-469.318300
0.026000,0.258910,0.316590,1.784180,139.202610,-340.569210,75905.859380,,3.118470,-469.318300
0.028000,0.260190,0.426820,1.958500,139.204030,-340.569270,75624.257810,,3.122310,-469.318300
0.030000,0.258910,0.521670,2.409670,139.205920,-340.569340,75976.523440,,3.130000,-469.318300
0.032000,0.258910,0.599850,1.691890,139.208470,-340.569430,76266.562500,1.000000,3.144100,-469.318300
0.034000,0.257630,0.706240,1.958500,139.211750,-340.569490,75708.640630,,3.150510,-469.318300
0.036000,0.256350,0.844670,1.579100,139.215910,-340.569490,75978.632810,,3.147950,-469.318300
0.038000,0.256350,1.003600,1.845700,139.221160,-340.569490,75637.976560,,3.144100,-469.318300
0.040000,0.255070,1.163820,2.020020,139.227800,-340.569490,75918.515630,1.000000,3.142820,-469.318300
0.040000,0.255070,1.163820,2.020020,139.227800,-340.569490,75918.515630,1.000000,3.142820,-469.318300
0.042000,0.252500,1.318910,2.050780,139.236040,-340.569490,75645.359380,,3.141540,-469.318300
0.044000,0.251220,1.461180,1.979000,139.246140,-340.569490,76023.984380,,3.136410,-469.318300
0.046000,0.248660,1.570130,1.681640,139.258220,-340.569490,75809.890630,,3.137700,-469.318300
0.048000,0.246090,1.629090,1.784180,139.272370,-340.569520,75697.039060,1.000000,3.137700,-469.318300
0.050000,0.244810,1.648320,1.650880,139.288470,-340.569580,76061.953130,,3.144100,-469.318300
0.052000,0.243530,1.635500,1.794430,139.306380,-340.569610,75668.554690,,3.153080,-469.318300
0.054000,0.243530,1.595760,1.948240,139.325940,-340.569640,76026.093750,,3.162050,-469.318300
0.056000,0.239690,1.530400,2.102050,139.346970,-340.569700,75587.351560,1.000000,3.174870,-469.318360
0.058000,0.238400,1.444520,2.071290,139.369200,-340.569760,76093.601560,,3.182560,-469.318360
0.060000,0.235840,1.344540,1.958500,139.392460,-340.569760,75984.960940,,3.192810,-469.318360
0.062000,0.233280,1.243290,1.989260,139.416460,-340.569730,76088.328130,,3.197940,-469.318360
0.064000,0.231990,1.136900,1.763670,139.441040,-340.569730,75942.781250,1.000000,3.203060,-469.318360
0.066000,0.230710,1.033080,2.091800,139.465990,-340.569700,76020.820310,,3.206910,-469.318360
