time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActVelMot32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.226870,-0.130740,1.979000,139.198030,-340.567960,75879.492190,1.000000,3.112060,-396.318360
0.002000,0.228150,-0.129460,1.968750,139.198030,-340.568210,75904.804690,,3.117190,-396.318360
0.004000,0.229430,-0.128170,1.784180,139.198040,-340.568360,75750.828130,,3.113340,-396.318360
0.006000,0.229430,-0.128170,2.020020,139.198040,-340.568480,75787.734380,,3.113340,-396.318360
0.008000,0.228150,-0.125610,2.040530,139.198040,-340.568540,77167.265630,1.000000,3.104370,-396.318330
0.010000,0.230710,-0.126890,1.702150,139.198040,-340.568600,75694.921880,,3.097960,-396.318330
0.012000,0.231990,-0.126890,1.712400,139.198040,-340.568660,75892.148440,,3.094120,-396.318330
0.014000,0.231990,-0.126890,1.538090,139.198060,-340.568700,75757.148440,,3.087710,-396.318330
0.016000,0.234560,-0.128170,1.722660,139.198040,-340.568790,75955.437500,1.000000,3.086430,-396.318330
0.018000,0.234560,-0.101260,1.804690,139.198060,-340.568850,75726.562500,,3.085140,-396.318330
0.020000,0.235840,0.267880,1.691890,139.198590,-340.568940,75750.828130,,3.091550,-396.318330
0.022000,0.234560,0.284550,1.681640,139.199950,-340.569030,75928.015630,,3.095400,-396.318330
0.024000,0.235840,0.251220,1.907230,139.201430,-340.569090,75707.585940,1.000000,3.099240,-396.318330
0.026000,0.237120,0.314030,1.937990,139.202770,-340.569180,75898.484380,,3.103090,-396.318330
0.028000,0.237120,0.419130,2.081540,139.204220,-340.569240,75600.000000,,3.108220,-396.318330
0.030000,0.238400,0.512700,2.091800,139.206100,-340.569340,76016.609380,,3.117190,-396.318330
0.032000,0.237120,0.599850,1.917480,139.208620,-340.569430,75733.953130,1.000000,3.130000,-396.318330
0.034000,0.234560,0.710080,1.845700,139.211870,-340.569490,75708.640630,,3.136410,-396.318330
0.036000,0.233280,0.853640,1.917480,139.216000,-340.569490,75772.976560,,3.131290,-396.318330
0.038000,0.233280,1.013850,1.886720,139.221220,-340.569460,75901.648440,,3.132570,-396.318330
0.040000,0.231990,1.180480,1.784180,139.227830,-340.569460,76149.492190,1.000000,3.131290,-396.318330
0.040000,0.231990,1.180480,1.784180,139.227830,-340.569460,76149.492190,1.000000,3.131290,-396.318330
0.042000,0.230710,1.341980,1.968750,139.236050,-340.569490,75790.898440,,3.130000,-396.318330
0.044000,0.226870,1.480410,2.009770,139.246170,-340.569490,76074.617190,,3.124880,-396.318330
0.046000,0.225590,1.577820,1.763670,139.258320,-340.569490,75935.390630,,3.123600,-396.318330
0.048000,0.225590,1.625240,1.702150,139.272520,-340.569520,75835.195310,1.000000,3.126160,-396.318360
0.050000,0.224300,1.636780,1.548340,139.288680,-340.569550,75851.023440,,3.128720,-396.318360
0.052000,0.221740,1.622680,1.773930,139.306660,-340.569580,75904.804690,,3.138980,-396.318360
0.054000,0.220460,1.586790,1.999510,139.326220,-340.569610,76127.343750,,3.146670,-396.318360
0.056000,0.217900,1.520140,2.419920,139.347210,-340.569670,75703.359380,1.000000,3.158200,-396.318360
0.058000,0.215330,1.435550,2.143070,139.369430,-340.569700,76369.921880,,3.169740,-396.318390
0.060000,0.214050,1.343260,1.866210,139.392640,-340.569730,75976.523440,,3.177430,-396.318390
0.062000,0.212770,1.252260,1.681640,139.416560,-340.569730,75975.468750,,3.183840,-396.318390
0.064000,0.210210,1.159970,1.753420,139.441060,-340.569700,75813.054690,1.000000,3.188960,-396.318390
0.066000,0.208920,1.058720,1.907230,139.465960,-340.569700,75939.617190,,3.196660,-396.318390
0.068000,0.207640,0.952330,1.630370,139.491100,-340.569670,76275.000000,,3.200500,-396.318420
0.070000,0.206360,0.851070,2.091800,139.516280,-340.569670,75770.859380,,3.201780,-396.318420
0.072000,0.206360,0.776730,1.712400,139.541370,-340.569670,75953.328130,1.000000,3.204350,-396.318420
0.074000,0.205080,0.722900,1.804690,139.566250,-340.569670,75727.617190,,3.206910,-396.318450
0.076000,0.205080,0.684450,1.435550,139.590960,-340.569670,75943.835940,,3.208190,-396.318450
0.078000,0.203800,0.646000,1.548340,139.615550,-340.569670,75832.031250,,3.210750,-396.318420
0.080000,0.205080,0.630620,2.050780,139.639970,-340.569640,75933.281250,1.000000,3.215880,-396.318450
0.082000,0.203800,0.630620,2.020020,139.664260,-340.569640,75913.250000,,3.219730,-396.318450
0.084000,0.203800,0.628050,2.204590,139.688510,-340.569640,75672.773440,,3.226140,-396.318450
0.086000,0.203800,0.615230,1.968750,139.712800,-340.569610,75789.843750,,3.231260,-396.318420
0.088000,0.203800,0.592160,1.917480,139.737150,-340.569610,75656.953130,1.000000,3.237670,-396.318420
0.090000,0.203800,0.570370,1.763670,139.761570,-340.569610,75993.398440,,3.240230,-396.318420
0.092000,0.203800,0.548580,1.825200,139.786040,-340.569610,75817.265630,,3.244080,-396.318420
0.094000,0.203800,0.529360,2.173830,139.810530,-340.569580,75873.171880,,3.242800,-396.318420
0.096000,0.205080,0.510130,1.835450,139.835050,-340.569550,75817.265630,1.000000,3.246640,-396.318420
0.098000,0.205080,0.480650,2.020020,139.859620,-340.569550,75909.031250,,3.246640,-396.318420
0.100000,0.203800,0.448610,1.517580,139.884230,-340.569550,75877.382810,,3.247920,-396.318420
0.102000,0.206360,0.434510,1.773930,139.908810,-340.569550,75826.757810,,3.246640,-396.318420
0.104000,0.207640,0.431950,1.743160,139.933330,-340.569550,76097.812500,1.000000,3.249210,-396.318420
0.106000,0.207640,0.439640,1.845700,139.957820,-340.569550,75880.554690,,3.250490,-396.318420
0.108000,0.207640,0.460140,2.194340,139.982250,-340.569550,75926.953130,,3.251770,-396.318420
0.110000,0.210210,0.501160,2.030270,140.006610,-340.569550,75834.140630,,3.255620,-396.318420
0.112000,0.210210,0.548580,1.958500,140.030930,-340.569550,75871.062500,1.000000,3.259460,-396.318420
0.114000,0.211490,0.607540,1.845700,140.055240,-340.569520,76018.710940,,3.263310,-396.318420
0.116000,0.211490,0.665220,1.999510,140.079610,-340.569520,75899.531250,,3.268430,-396.318420
0.118000,0.210210,0.724180,1.855960,140.104000,-340.569520,76154.765630,,3.272280,-396.318420
0.120000,0.212770,0.765200,2.071290,140.128520,-340.569490,75926.953130,1.000000,3.278690,-396.318420
0.122000,0.211490,0.801090,2.276370,140.153180,-340.569490,76079.882810,,3.282530,-396.318420
0.124000,0.210210,0.825440,1.650880,140.177990,-340.569490,75826.757810,,3.287660,-396.318420
0.126000,0.211490,0.836980,1.876460,140.202960,-340.569490,75941.726560,,3.290220,-396.318420
0.128000,0.211490,0.835690,1.425290,140.228040,-340.569490,76266.562500,1.000000,3.294070,-396.318420
0.130000,0.211490,0.820310,1.743160,140.253270,-340.569490,75738.171880,,3.297910,-396.318420
0.132000,0.210210,0.798520,1.835450,140.278590,-340.569460,76013.445310,,3.301760,-396.318420
0.134000,0.210210,0.775450,1.712400,140.303970,-340.569460,75723.406250,,3.303040,-396.318420
0.134000,0.210210,0.775450,1.712400,140.303970,-340.569460,75723.406250,,3.303040,-396.318420
0.136000,0.208920,0.758790,1.835450,140.329360,-340.569460,76002.890630,1.000000,3.308170,-396.318420
0.138000,0.207640,0.753660,1.835450,140.354710,-340.569430,75898.484380,,3.310730,-396.318420
0.140000,0.207640,0.752380,1.937990,140.380000,-340.569430,75750.828130,,3.315860,-396.318420
0.142000,0.206360,0.744690,1.896970,140.405270,-340.569430,75928.015630,,3.319700,-396.318420
0.144000,0.206360,0.737000,2.081540,140.430500,-340.569400,75674.890630,1.000000,3.323550,-396.318420
0.146000,0.203800,0.730590,1.968750,140.455690,-340.569400,75952.265630,,3.329960,-396.318450
0.148000,0.202510,0.730590,1.855960,140.480830,-340.569400,75623.210940,,3.333800,-396.318450
0.150000,0.202510,0.730590,1.968750,140.505940,-340.569370,76000.789060,,3.338930,-396.318450
0.152000,0.201230,0.735720,1.640630,140.530990,-340.569340,76025.039060,1.000000,3.344060,-396.318450
0.154000,0.202510,0.739560,1.937990,140.555980,-340.569340,75695.984380,,3.347900,-396.318450
0.156000,0.201230,0.744690,1.845700,140.580930,-340.569340,75803.554690,,3.349180,-396.318450
0.158000,0.201230,0.761350,2.030270,140.605820,-340.569310,75617.937500,,3.350460,-396.318450
0.160000,0.202510,0.776730,1.896970,140.630680,-340.569310,76015.546880,1.000000,3.353030,-396.318450
0.162000,0.201230,0.758790,1.681640,140.655620,-340.569310,75781.414060,,3.354310,-396.318450
0.164000,0.202510,0.720340,1.568850,140.680690,-340.569270,75945.937500,,3.354310,-396.318450
0.166000,0.203800,0.672910,1.671390,140.705830,-340.569270,75931.179690,,3.356870,-396.318450
0.168000,0.206360,0.628050,2.307130,140.731000,-340.569270,75896.375000,1.000000,3.358150,-396.318450
0.170000,0.206360,0.589600,2.235350,140.756160,-340.569270,75839.421880,,3.359440,-396.318450
0.172000,0.207640,0.546020,2.204590,140.781360,-340.569240,75755.046880,,3.362000,-396.318450
0.174000,0.207640,0.511410,1.753420,140.806520,-340.569240,76088.328130,,3.364560,-396.318420
0.176000,0.207640,0.484500,1.784180,140.831590,-340.569240,75938.562500,1.000000,3.367130,-396.318420
0.178000,0.208920,0.476810,1.855960,140.856550,-340.569240,75840.476560,,3.370970,-396.318420
0.180000,0.210210,0.483220,1.794430,140.881410,-340.569210,76018.710940,,3.374820,-396.318420
0.182000,0.211490,0.493470,1.896970,140.906200,-340.569210,75923.796880,,3.377380,-396.318420
0.184000,0.210210,0.510130,2.020020,140.930920,-340.569210,75866.843750,1.000000,3.378660,-396.318420
0.186000,0.211490,0.535770,1.845700,140.955610,-340.569210,75839.421880,,3.378660,-396.318420
0.188000,0.212770,0.570370,1.712400,140.980260,-340.569210,76287.656250,,3.381230,-396.318420
0.190000,0.212770,0.621640,1.322750,141.004810,-340.569210,75809.890630,,3.382510,-396.318420
0.192000,0.214050,0.679320,1.732910,141.029340,-340.569210,75881.609380,1.000000,3.385070,-396.318420
0.194000,0.214050,0.728030,1.804690,141.053910,-340.569180,75766.648440,,3.386350,-396.318420
0.196000,0.216610,0.752380,2.102050,141.078600,-340.569180,75995.507810,,3.390200,-396.318420
0.198000,0.215330,0.771610,2.102050,141.103390,-340.569180,75575.742190,,3.391480,-396.318420
0.200000,0.215330,0.794680,2.112300,141.128230,-340.569180,75861.562500,1.000000,3.394040,-396.318420
0.202000,0.214050,0.819030,1.681640,141.153150,-340.569150,75879.492190,,3.399170,-396.318420
0.204000,0.214050,0.826720,1.845700,141.178190,-340.569150,75664.335940,,3.401730,-396.318420
0.206000,0.212770,0.816470,1.958500,141.203350,-340.569150,76017.664060,,3.405580,-396.318420
0.208000,0.212770,0.793400,2.081540,141.228620,-340.569150,75569.414060,1.000000,3.408140,-396.318420
0.210000,0.212770,0.766480,1.835450,141.253980,-340.569120,75938.562500,,3.413270,-396.318420
0.212000,0.210210,0.734440,1.979000,141.279390,-340.569120,75748.718750,,3.415830,-396.318420
0.214000,0.208920,0.699830,1.702150,141.304810,-340.569120,75828.867190,,3.417110,-396.318420
0.216000,0.207640,0.672910,1.702150,141.330220,-340.569090,75884.773440,1.000000,3.420960,-396.318420
0.218000,0.206360,0.649840,1.568850,141.355580,-340.569060,75958.601560,,3.422240,-396.318420
0.220000,0.206360,0.646000,1.876460,141.380810,-340.569060,75881.609380,,3.423520,-396.318420
0.222000,0.206360,0.666500,2.132810,141.405910,-340.569060,75798.281250,,3.426090,-396.318450
0.224000,0.205080,0.695980,2.061040,141.430880,-340.569060,76128.398440,1.000000,3.427370,-396.318450
0.226000,0.205080,0.724180,2.030270,141.455780,-340.569060,75771.914060,,3.429930,-396.318450
0.228000,0.203800,0.728030,2.102050,141.480700,-340.569060,75883.718750,,3.431210,-396.318450
0.230000,0.205080,0.720340,1.886720,141.505660,-340.569060,75921.679690,,3.433780,-396.318450
0.232000,0.203800,0.716490,1.743160,141.530640,-340.569060,75955.437500,1.000000,3.436340,-396.318450
0.234000,0.203800,0.711360,2.020020,141.555650,-340.569030,76108.359380,,3.437620,-396.318450
