time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActVelMot32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.190980,-0.107670,1.855960,139.197010,-337.367460,76011.328130,1.000000,3.077450,-323.315950
0.002000,0.190980,-0.105100,1.599610,139.197020,-337.367650,75724.460940,,3.080020,-323.315950
0.004000,0.192260,-0.105100,1.937990,139.197020,-337.367800,75999.734380,,3.077450,-323.315950
0.006000,0.193540,-0.105100,1.763670,139.197040,-337.367890,75876.328130,,3.068480,-323.315980
0.008000,0.193540,-0.105100,1.794430,139.197040,-337.367950,75847.851560,1.000000,3.059510,-323.315980
0.010000,0.193540,-0.103820,2.040530,139.197050,-337.368010,76017.664060,,3.051820,-323.315980
0.012000,0.193540,-0.105100,1.927730,139.197050,-337.368070,76032.429690,,3.049260,-323.315980
0.014000,0.194820,-0.105100,1.948240,139.197050,-337.368160,75818.320310,,3.046690,-323.315950
0.016000,0.194820,-0.107670,1.743160,139.197070,-337.368230,75724.460940,1.000000,3.049260,-323.315950
0.018000,0.197390,-0.107670,2.112300,139.197070,-337.368320,75622.148440,,3.050540,-323.315950
0.020000,0.197390,-0.080750,1.907230,139.197050,-337.368440,75903.750000,,3.054380,-323.315950
0.022000,0.198670,0.305050,1.999510,139.197620,-337.368500,75656.953130,,3.058230,-323.315950
0.024000,0.199950,0.340940,1.907230,139.199070,-337.368590,75745.546880,1.000000,3.065920,-323.315950
0.026000,0.201230,0.342220,1.609860,139.200730,-337.368680,75940.671880,,3.068480,-323.315950
0.028000,0.202510,0.430660,1.702150,139.202410,-337.368710,75670.664060,,3.069760,-323.315950
0.030000,0.203800,0.560120,1.630370,139.204380,-337.368770,75709.687500,,3.074890,-323.315950
0.032000,0.203800,0.671630,2.091800,139.206990,-337.368840,75772.976560,1.000000,3.080020,-323.315950
0.034000,0.203800,0.770320,1.999510,139.210420,-337.368900,76065.117190,,3.090270,-323.315950
0.036000,0.203800,0.881840,1.825200,139.214830,-337.368930,75781.414060,,3.091550,-323.315920
0.038000,0.203800,1.017700,1.896970,139.220310,-337.368930,75875.273440,,3.087710,-323.315920
0.040000,0.203800,1.170230,1.743160,139.227130,-337.368900,75854.187500,1.000000,3.086430,-323.315950
0.042000,0.203800,1.316350,1.896970,139.235520,-337.368930,75631.648440,,3.086430,-323.315950
0.044000,0.203800,1.453490,2.071290,139.245730,-337.368930,76076.718750,,3.083860,-323.315950
0.046000,0.202510,1.582950,2.143070,139.257950,-337.368960,75822.546880,,3.078740,-323.315920
0.046000,0.202510,1.582950,2.143070,139.257950,-337.368960,75822.546880,,3.078740,-323.315920
0.048000,0.202510,1.703430,2.091800,139.272340,-337.368990,76134.726560,1.000000,3.080020,-323.315950
0.050000,0.203800,1.818790,2.112300,139.289030,-337.368990,75866.843750,,3.087710,-323.315950
0.052000,0.201230,1.927730,1.784180,139.308170,-337.369050,75975.468750,,3.094120,-323.315920
0.054000,0.199950,2.016170,1.548340,139.329760,-337.369110,75976.523440,,3.104370,-323.315950
0.056000,0.198670,2.062320,1.814940,139.353840,-337.369110,76054.570310,1.000000,3.110780,-323.315950
0.058000,0.196110,2.064880,1.712400,139.380290,-337.369140,76085.164060,,3.117190,-323.315950
0.060000,0.194820,2.036680,1.958500,139.408970,-337.369140,75664.335940,,3.124880,-323.315950
0.062000,0.192260,1.975160,1.743160,139.439680,-337.369140,75938.562500,,3.127440,-323.315980
0.064000,0.189700,1.875180,1.691890,139.472260,-337.369140,75982.859380,1.000000,3.133850,-323.315980
0.066000,0.188420,1.745730,1.794430,139.506480,-337.369140,75988.125000,,3.137700,-323.315980
0.068000,0.187130,1.622680,1.630370,139.542050,-337.369110,75931.179690,,3.142820,-323.316010
0.070000,0.185850,1.499630,2.030270,139.578720,-337.369110,75877.382810,,3.147950,-323.316010
