time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActVelMot32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.234560,-0.123050,1.691890,139.197880,-338.467770,75823.601560,1.000000,3.060790,-469.318120
0.002000,0.235840,-0.123050,1.753420,139.197880,-338.467930,75855.242190,,3.063350,-469.318120
0.004000,0.235840,-0.121770,2.061040,139.197890,-338.468050,75906.914060,,3.062070,-469.318120
0.006000,0.237120,-0.120480,1.630370,139.197890,-338.468140,75964.921880,,3.059510,-469.318120
0.008000,0.238400,-0.120480,1.814940,139.197910,-338.468230,75668.554690,1.000000,3.055660,-469.318120
0.010000,0.238400,-0.123050,1.497070,139.197910,-338.468260,75949.101560,,3.051820,-469.318120
0.012000,0.240970,-0.121770,1.620120,139.197910,-338.468320,75846.796880,,3.049260,-469.318120
0.014000,0.242250,-0.123050,1.948240,139.197910,-338.468410,75942.781250,,3.046690,-469.318120
0.016000,0.243530,-0.121770,2.112300,139.197910,-338.468440,75670.664060,1.000000,3.047970,-469.318120
0.018000,0.244810,-0.097410,2.399410,139.197910,-338.468540,75726.562500,,3.051820,-469.318120
0.020000,0.244810,0.275570,1.896970,139.198440,-338.468630,75998.679690,,3.056950,-469.318120
0.022000,0.244810,0.287110,1.784180,139.199780,-338.468690,75711.804690,,3.065920,-469.318120
0.024000,0.247380,0.257630,1.845700,139.201260,-338.468780,75823.601560,1.000000,3.065920,-469.318120
0.024000,0.247380,0.257630,1.845700,139.201260,-338.468780,75823.601560,1.000000,3.065920,-469.318120
0.026000,0.247380,0.321720,1.804690,139.202590,-338.468810,75975.468750,,3.068480,-469.318050
0.028000,0.248660,0.431950,1.917480,139.204030,-338.468840,75875.273440,,3.069760,-469.318050
0.030000,0.248660,0.525510,2.132810,139.205920,-338.468930,75793.015630,,3.078740,-469.318050
0.032000,0.248660,0.607540,2.009770,139.208440,-338.468990,75616.882810,1.000000,3.091550,-469.318050
0.034000,0.247380,0.715210,1.671390,139.211700,-338.469020,76133.679690,,3.092830,-469.318050
0.036000,0.247380,0.856200,1.435550,139.215850,-338.469020,75809.890630,,3.091550,-469.318050
0.038000,0.247380,1.015140,1.538090,139.221080,-338.469020,76065.117190,,3.090270,-469.318050
0.040000,0.247380,1.177920,1.794430,139.227710,-338.469020,75945.937500,1.000000,3.091550,-469.318120
0.042000,0.246090,1.330440,2.266110,139.235950,-338.469020,76044.031250,,3.088990,-469.318120
0.044000,0.244810,1.472720,2.266110,139.246080,-338.469020,75703.359380,,3.083860,-469.318120
0.046000,0.243530,1.591920,2.276370,139.258220,-338.469060,75958.601560,,3.083860,-469.318120
0.048000,0.242250,1.681640,1.640630,139.272540,-338.469090,76051.406250,1.000000,3.086430,-469.318120
0.050000,0.240970,1.750850,1.661130,139.289050,-338.469090,75943.835940,,3.092830,-469.318120
0.052000,0.238400,1.807250,1.609860,139.307750,-338.469150,76115.750000,,3.104370,-469.318120
0.054000,0.235840,1.841860,2.153320,139.328600,-338.469210,75800.398440,,3.110780,-469.318120
0.056000,0.231990,1.840580,2.102050,139.351520,-338.469240,76075.671880,1.000000,3.119750,-469.318120
0.058000,0.231990,1.808530,2.040530,139.376340,-338.469240,75898.484380,,3.130000,-469.318120
0.060000,0.229430,1.754700,1.702150,139.402890,-338.469240,75837.312500,,3.133850,-469.318120
0.062000,0.228150,1.684200,1.394530,139.430980,-338.469240,75881.609380,,3.137700,-469.318150
0.064000,0.226870,1.582950,1.599610,139.460430,-338.469210,75961.757810,1.000000,3.144100,-469.318150
0.066000,0.224300,1.463750,1.630370,139.491040,-338.469210,76161.101560,,3.147950,-469.318150
0.068000,0.221740,1.348390,1.784180,139.522520,-338.469210,75466.054690,,3.151790,-469.318150
0.070000,0.220460,1.234310,1.979000,139.554730,-338.469210,75978.632810,,3.155640,-469.318150
0.072000,0.220460,1.126650,1.979000,139.587420,-338.469210,75658.007810,1.000000,3.158200,-469.318210
0.074000,0.219180,1.010010,2.030270,139.620470,-338.469180,75823.601560,,3.162050,-469.318210
0.076000,0.216610,0.902340,1.661130,139.653690,-338.469180,75764.539060,,3.164610,-469.318210
0.078000,0.215330,0.804930,1.763670,139.686900,-338.469180,75807.781250,,3.169740,-469.318210
0.080000,0.215330,0.728030,1.948240,139.720000,-338.469180,75944.882810,1.000000,3.174870,-469.318210
0.082000,0.214050,0.671630,2.122560,139.752940,-338.469150,75423.867190,,3.179990,-469.318210
0.084000,0.212770,0.635740,1.855960,139.785710,-338.469150,75933.281250,,3.186400,-469.318210
0.086000,0.212770,0.626770,1.661130,139.818240,-338.469120,75935.390630,,3.192810,-469.318210
0.088000,0.211490,0.635740,1.917480,139.850630,-338.469120,76056.687500,1.000000,3.195370,-469.318210
0.090000,0.212770,0.624210,1.589360,139.883100,-338.469090,75816.210940,,3.200500,-469.318210
0.092000,0.211490,0.592160,1.968750,139.915620,-338.469090,75680.156250,,3.201780,-469.318210
0.094000,0.212770,0.546020,1.876460,139.948260,-338.469090,76073.554690,,3.204350,-469.318210
0.096000,0.212770,0.512700,1.732910,139.980900,-338.469090,75695.984380,1.000000,3.203060,-469.318210
