time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActVelMot32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.134580,-0.358890,1.825200,139.196120,-336.082550,75967.031250,1.000000,3.197940,-523.316530
0.002000,0.133300,-0.356320,1.763670,139.196120,-336.082760,75890.039060,,3.200500,-523.316530
0.004000,0.132020,-0.356320,1.568850,139.196140,-336.082980,75830.984380,,3.204350,-523.316530
0.006000,0.132020,-0.353760,1.538090,139.196140,-336.083160,75728.671880,,3.204350,-523.316530
0.008000,0.132020,-0.355040,2.061040,139.196150,-336.083250,75613.710940,1.000000,3.200500,-523.316530
0.010000,0.129460,-0.353760,2.245610,139.196170,-336.083340,76114.695310,,3.199220,-523.316530
0.012000,0.129460,-0.355040,2.184080,139.196170,-336.083440,75789.843750,,3.192810,-523.316530
0.014000,0.128170,-0.353760,1.979000,139.196170,-336.083470,75923.796880,,3.188960,-523.316530
0.016000,0.128170,-0.355040,1.886720,139.196170,-336.083560,75953.328130,1.000000,3.188960,-523.316530
0.018000,0.125610,-0.329410,1.681640,139.196170,-336.083620,76059.851560,,3.187680,-523.316530
0.020000,0.126890,0.028200,1.999510,139.196730,-336.083710,75855.242190,,3.188960,-523.316530
0.022000,0.125610,0.047420,2.091800,139.198060,-336.083770,75732.890630,,3.191530,-523.316530
0.024000,0.125610,0.069210,1.927730,139.199340,-336.083830,76130.515630,1.000000,3.190250,-523.316530
0.026000,0.125610,0.182010,1.876460,139.200390,-336.083890,76010.273440,,3.188960,-523.316590
0.028000,0.124330,0.306340,1.917480,139.201660,-336.083980,76443.750000,,3.196660,-523.316530
0.030000,0.124330,0.403750,1.620120,139.203410,-336.084050,75777.195310,,3.204350,-523.316590
0.032000,0.124330,0.506290,1.712400,139.205780,-336.084170,76122.070310,1.000000,3.219730,-523.316590
0.034000,0.123050,0.642150,1.599610,139.208880,-336.084260,75802.500000,,3.226140,-523.316590
0.036000,0.121770,0.798520,2.112300,139.212880,-336.084260,75896.375000,,3.222290,-523.316590
0.036000,0.121770,0.798520,2.112300,139.212880,-336.084260,75896.375000,,3.222290,-523.316590
0.038000,0.120480,0.961300,2.020020,139.218050,-336.084230,75750.828130,,3.218440,-523.316590
0.040000,0.119200,1.113830,1.968750,139.224660,-336.084260,75991.289060,1.000000,3.219730,-523.316590
0.042000,0.117920,1.249690,1.825200,139.232890,-336.084260,75903.750000,,3.215880,-523.316590
0.044000,0.119200,1.352230,1.927730,139.242980,-336.084260,75630.585940,,3.213320,-523.316590
0.046000,0.117920,1.408630,1.927730,139.254970,-336.084290,75909.031250,,3.214600,-523.316590
0.048000,0.116640,1.407350,2.040530,139.268890,-336.084320,75708.640630,1.000000,3.215880,-523.316590
0.050000,0.115360,1.368900,2.030270,139.284500,-336.084350,75886.875000,,3.222290,-523.316590
0.052000,0.114070,1.313780,1.794430,139.301570,-336.084410,75581.015630,,3.229980,-523.316650
0.054000,0.112790,1.250980,1.650880,139.319840,-336.084440,75701.250000,,3.241520,-523.316650
