time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActVelMot32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,-0.219180,-0.284550,1.763670,139.196040,-336.082730,75846.796880,1.000000,3.196660,-593.318300
0.002000,-0.220460,-0.283260,2.020020,139.196040,-336.083010,75641.132810,,3.204350,-593.318360
0.004000,-0.220460,-0.280700,1.855960,139.196040,-336.083190,76016.609380,,3.205630,-593.318360
0.006000,-0.220460,-0.279420,1.763670,139.196040,-336.083310,75363.750000,,3.199220,-593.318360
0.008000,-0.220460,-0.276860,2.122560,139.196040,-336.083440,75853.132810,1.000000,3.196660,-593.318360
0.010000,-0.220460,-0.276860,2.040530,139.196060,-336.083500,75864.726560,,3.190250,-593.318360
0.012000,-0.221740,-0.275570,1.784180,139.196060,-336.083590,76224.382810,,3.181270,-593.318360
0.014000,-0.220460,-0.276860,1.548340,139.196080,-336.083620,75786.679690,,3.177430,-593.318360
0.016000,-0.221740,-0.275570,1.702150,139.196080,-336.083710,75649.578130,1.000000,3.174870,-593.318360
0.018000,-0.220460,-0.247380,1.548340,139.196090,-336.083740,76088.328130,,3.173580,-593.318360
0.020000,-0.221740,0.116640,1.712400,139.196640,-336.083860,75772.976560,,3.174870,-593.318360
0.022000,-0.220460,0.137150,1.804690,139.197970,-336.083950,76094.648440,,3.181270,-593.318360
0.024000,-0.220460,0.140990,2.030270,139.199300,-336.084010,75875.273440,1.000000,3.183840,-593.318360
0.026000,-0.220460,0.237120,1.743160,139.200470,-336.084110,76339.335940,,3.183840,-593.318360
0.028000,-0.220460,0.356320,1.753420,139.201780,-336.084170,75873.171880,,3.190250,-593.318360
0.030000,-0.220460,0.457580,2.112300,139.203570,-336.084290,75885.828130,,3.199220,-593.318360
0.032000,-0.220460,0.560120,1.804690,139.205950,-336.084410,76028.210940,1.000000,3.218440,-593.318360
0.034000,-0.220460,0.688290,1.866210,139.209080,-336.084470,75840.476560,,3.223570,-593.318360
0.036000,-0.220460,0.839540,2.112300,139.213120,-336.084470,76432.148440,,3.219730,-593.318360
0.038000,-0.220460,0.994630,1.917480,139.218340,-336.084440,75674.890630,,3.215880,-593.318360
0.040000,-0.221740,1.145870,1.681640,139.224950,-336.084410,76075.671880,1.000000,3.210750,-593.318360
0.040000,-0.221740,1.145870,1.681640,139.224950,-336.084410,76075.671880,1.000000,3.210750,-593.318360
0.042000,-0.220460,1.277890,1.415040,139.233220,-336.084440,75941.726560,,3.212040,-593.318360
0.044000,-0.221740,1.376590,1.435550,139.243300,-336.084470,75840.476560,,3.209470,-593.318360
0.046000,-0.220460,1.431700,1.763670,139.255290,-336.084500,75723.406250,,3.208190,-593.318360
0.048000,-0.220460,1.434270,1.794430,139.269180,-336.084530,75761.367190,1.000000,3.208190,-593.318360
0.050000,-0.220460,1.398380,1.476560,139.284770,-336.084560,75948.046880,,3.214600,-593.318360
0.052000,-0.220460,1.344540,1.661130,139.301820,-336.084590,75551.484380,,3.224850,-593.318360
0.054000,-0.220460,1.280460,1.620120,139.320050,-336.084690,75948.046880,,3.236390,-593.318360
0.056000,-0.223020,1.203550,1.773930,139.339290,-336.084720,75620.046880,1.000000,3.253050,-593.318360
0.058000,-0.221740,1.117680,1.917480,139.359360,-336.084750,75856.289060,,3.260740,-593.318360
0.060000,-0.223020,1.020260,2.112300,139.380020,-336.084750,75779.304690,,3.268430,-593.318360
0.062000,-0.224300,0.931820,1.958500,139.401030,-336.084720,75552.539060,,3.271000,-593.318360
0.064000,-0.224300,0.857480,1.814940,139.422200,-336.084690,75949.101560,1.000000,3.274840,-593.318360
0.066000,-0.225590,0.785710,1.825200,139.443410,-336.084690,75796.179690,,3.277400,-593.318360
0.068000,-0.223020,0.708800,1.722660,139.464600,-336.084690,75896.375000,,3.279970,-593.318360
0.070000,-0.224300,0.638310,1.630370,139.485700,-336.084660,75984.960940,,3.281250,-593.318360
0.072000,-0.224300,0.593440,1.907230,139.506620,-336.084660,75975.468750,1.000000,3.283810,-593.318360
0.074000,-0.223020,0.569090,1.999510,139.527340,-336.084690,75721.296880,,3.286380,-593.318360
0.076000,-0.223020,0.560120,1.845700,139.547930,-336.084690,75673.828130,,3.287660,-593.318360
0.078000,-0.221740,0.560120,1.589360,139.568370,-336.084690,76079.882810,,3.292790,-593.318360
0.080000,-0.220460,0.566530,1.261230,139.588760,-336.084660,75890.039060,1.000000,3.295350,-593.318360
0.082000,-0.221740,0.570370,1.650880,139.609130,-336.084660,76127.343750,,3.300480,-593.318360
0.084000,-0.221740,0.563960,2.030270,139.629550,-336.084660,75967.031250,,3.308170,-593.318360
0.086000,-0.221740,0.548580,2.348140,139.650040,-336.084630,76205.398440,,3.308170,-593.318360
0.088000,-0.221740,0.520390,2.122560,139.670640,-336.084630,75896.375000,1.000000,3.313290,-593.318360
0.090000,-0.221740,0.484500,1.866210,139.691330,-336.084590,75771.914060,,3.317140,-593.318360
0.092000,-0.223020,0.444760,1.527830,139.712080,-336.084560,76109.414060,,3.317140,-593.318360
0.094000,-0.223020,0.408870,1.650880,139.732860,-336.084560,75842.585940,,3.318420,-593.318360
0.096000,-0.224300,0.375550,1.784180,139.753660,-336.084560,76291.882810,1.000000,3.320980,-593.318360
0.098000,-0.224300,0.355040,1.671390,139.774410,-336.084560,75750.828130,,3.319700,-593.318360
0.100000,-0.223020,0.360170,1.907230,139.795040,-336.084560,76054.570310,,3.320980,-593.318360
0.102000,-0.223020,0.385800,1.743160,139.815580,-336.084560,75938.562500,,3.323550,-593.318360
0.104000,-0.223020,0.416560,1.702150,139.836040,-336.084560,75864.726560,1.000000,3.323550,-593.318360
0.106000,-0.223020,0.438350,1.250980,139.856570,-336.084560,75785.625000,,3.324830,-593.318360
0.108000,-0.224300,0.460140,1.630370,139.877080,-336.084560,76037.695310,,3.329960,-593.318360
0.110000,-0.224300,0.499880,1.763670,139.897580,-336.084560,75907.968750,,3.332520,-593.318360
0.112000,-0.224300,0.548580,2.009770,139.918090,-336.084560,75300.468750,1.000000,3.336360,-593.318360
0.114000,-0.224300,0.597290,1.907230,139.938640,-336.084560,75970.203130,,3.341490,-593.318360
0.116000,-0.225590,0.637020,1.743160,139.959320,-336.084530,75489.265630,,3.345340,-593.318360
0.118000,-0.226870,0.671630,1.907230,139.980070,-336.084530,75898.484380,,3.350460,-593.318360
0.120000,-0.226870,0.694700,1.527830,140.000930,-336.084530,75780.351560,1.000000,3.354310,-593.318360
0.122000,-0.228150,0.710080,1.968750,140.021940,-336.084500,75717.070310,,3.358150,-593.318360
0.124000,-0.229430,0.719060,1.937990,140.043030,-336.084500,76029.265630,,3.363280,-593.318360
0.126000,-0.229430,0.725460,1.753420,140.064160,-336.084470,75641.132810,,3.364560,-593.318360
0.128000,-0.229430,0.733150,1.568850,140.085360,-336.084470,75914.296880,1.000000,3.365840,-593.318360
0.130000,-0.229430,0.730590,1.517580,140.106600,-336.084470,75867.898440,,3.372250,-593.318360
0.132000,-0.230710,0.726750,1.763670,140.127850,-336.084440,76050.351560,,3.373540,-593.318360
0.134000,-0.230710,0.719060,1.527830,140.149120,-336.084440,75796.179690,,3.376100,-593.318360
0.136000,-0.231990,0.712650,1.937990,140.170390,-336.084440,75695.984380,1.000000,3.381230,-593.318360
0.138000,-0.231990,0.711360,1.948240,140.191620,-336.084440,76052.460940,,3.383790,-593.318360
0.140000,-0.231990,0.713930,1.753420,140.212840,-336.084440,75809.890630,,3.386350,-593.318360
0.142000,-0.230710,0.707520,1.794430,140.234050,-336.084410,76110.468750,,3.390200,-593.318360
0.144000,-0.231990,0.695980,1.825200,140.255280,-336.084410,75837.312500,1.000000,3.396610,-593.318420
0.146000,-0.231990,0.675480,2.030270,140.276570,-336.084410,76341.445310,,3.397890,-593.318420
0.148000,-0.231990,0.656250,1.835450,140.297870,-336.084410,75910.085940,,3.404300,-593.318360
0.150000,-0.231990,0.637020,2.194340,140.319150,-336.084380,75917.460940,,3.405580,-593.318420
0.152000,-0.230710,0.616520,1.773930,140.340470,-336.084380,76048.250000,1.000000,3.409420,-593.318420
0.154000,-0.230710,0.590880,2.061040,140.361770,-336.084350,76256.015630,,3.410710,-593.318360
0.156000,-0.229430,0.557560,0.994630,140.383060,-336.084350,76098.867190,,3.413270,-593.318360
0.158000,-0.229430,0.525510,1.650880,140.404340,-336.084320,75724.460940,,3.415830,-593.318360
0.160000,-0.228150,0.497310,1.702150,140.425550,-336.084320,76050.351560,1.000000,3.417110,-593.318360
0.162000,-0.228150,0.480650,1.732910,140.446660,-336.084290,75834.140630,,3.419680,-593.318360
0.164000,-0.226870,0.470400,1.753420,140.467710,-336.084290,75930.117190,,3.419680,-593.318360
0.166000,-0.224300,0.470400,1.620120,140.488680,-336.084290,75801.445310,,3.422240,-593.318360
0.168000,-0.224300,0.471680,1.804690,140.509570,-336.084290,75978.632810,1.000000,3.422240,-593.318360
0.170000,-0.225590,0.480650,1.650880,140.530400,-336.084290,76014.500000,,3.426090,-593.318360
0.172000,-0.224300,0.502440,1.968750,140.551150,-336.084290,75524.062500,,3.426090,-593.318360
0.174000,-0.223020,0.533200,2.204590,140.571820,-336.084290,75974.421880,,3.427370,-593.318360
0.176000,-0.223020,0.567810,1.753420,140.592470,-336.084290,75782.468750,1.000000,3.431210,-593.318360
0.178000,-0.220460,0.603700,1.917480,140.613100,-336.084290,75878.437500,,3.432500,-593.318360
0.180000,-0.220460,0.644710,1.763670,140.633730,-336.084290,75802.500000,,3.433780,-593.318360
0.182000,-0.220460,0.674190,1.927730,140.654390,-336.084290,75705.476560,,3.437620,-593.318360
0.184000,-0.221740,0.685730,1.312500,140.675190,-336.084260,75923.796880,1.000000,3.438900,-593.318360
0.186000,-0.220460,0.681880,1.937990,140.696120,-336.084260,75459.726560,,3.440190,-593.318360
0.188000,-0.220460,0.675480,1.845700,140.717180,-336.084260,75977.585940,,3.444030,-593.318360
0.190000,-0.220460,0.667790,2.030270,140.738300,-336.084260,75925.906250,,3.445310,-593.318360
0.192000,-0.220460,0.654970,1.558590,140.759510,-336.084230,75865.789060,1.000000,3.449160,-593.318360
0.194000,-0.221740,0.638310,1.394530,140.780780,-336.084230,75752.929690,,3.450440,-593.318360
0.196000,-0.221740,0.625490,1.968750,140.802050,-336.084230,75706.531250,,3.454280,-593.318360
0.198000,-0.223020,0.622920,1.958500,140.823300,-336.084230,76136.835940,,3.456850,-593.318360
0.200000,-0.224300,0.629330,2.245610,140.844510,-336.084200,75759.257810,1.000000,3.458130,-593.318360
0.202000,-0.224300,0.642150,2.235350,140.865660,-336.084200,75957.539060,,3.461980,-593.318360
0.204000,-0.224300,0.653690,1.855960,140.886800,-336.084200,75934.335940,,3.463260,-593.318360
0.206000,-0.225590,0.661380,1.671390,140.907940,-336.084200,76245.468750,,3.467100,-593.318360
0.208000,-0.225590,0.669070,1.763670,140.929080,-336.084170,75885.828130,1.000000,3.468380,-593.318360
