time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActVelMot32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.217900,-0.484500,2.563480,139.269870,-330.760220,68651.718750,1.000000,3.108220,-366.753750
0.002000,0.217900,-0.479370,2.009770,139.269870,-330.760410,68225.632810,,3.113340,-366.753750
0.004000,0.219180,-0.478090,1.958500,139.269880,-330.760530,68266.757810,,3.108220,-366.753720
0.006000,0.219180,-0.472960,2.091800,139.269880,-330.760650,68282.585940,,3.110780,-366.753720
0.008000,0.219180,-0.470400,2.009770,139.269880,-330.760740,68168.671880,1.000000,3.106930,-366.753720
0.010000,0.220460,-0.469120,2.327640,139.269900,-330.760830,68405.976560,,3.106930,-366.753720
0.012000,0.220460,-0.466550,1.794430,139.269910,-330.760890,68321.601560,,3.105650,-366.753720
0.014000,0.220460,-0.465270,1.743160,139.269910,-330.760990,68062.148440,,3.103090,-366.753720
0.016000,0.220460,-0.461430,1.999510,139.269910,-330.761050,68164.460940,1.000000,3.106930,-366.753720
0.018000,0.220460,-0.431950,1.814940,139.269910,-330.761140,68351.140630,,3.106930,-366.753720
0.020000,0.219180,-0.071780,1.989260,139.270490,-330.761200,68350.078130,,3.112060,-366.753720
0.022000,0.220460,-0.032040,1.691890,139.271820,-330.761260,68396.492190,,3.114620,-366.753720
0.024000,0.219180,0.010250,1.958500,139.272920,-330.761320,68934.375000,1.000000,3.115910,-366.753720
0.026000,0.217900,0.162780,1.896970,139.273760,-330.761350,68258.320310,,3.114620,-366.753720
0.028000,0.215330,0.310180,1.845700,139.274860,-330.761410,68282.585940,,3.118470,-366.753720
0.030000,0.214050,0.414000,1.896970,139.276520,-330.761440,68256.218750,,3.122310,-366.753720
0.032000,0.211490,0.524230,2.040530,139.278850,-330.761510,68246.718750,1.000000,3.131290,-366.753750
0.034000,0.208920,0.660100,2.317380,139.281940,-330.761540,68307.898440,,3.130000,-366.753750
0.036000,0.206360,0.817750,1.825200,139.285980,-330.761540,68243.554690,,3.126160,-366.753750
0.038000,0.205080,0.971560,1.476560,139.291200,-330.761540,67922.929690,,3.127440,-366.753750
0.040000,0.203800,1.104860,2.040530,139.297840,-330.761540,68182.390630,1.000000,3.122310,-366.753780
0.040000,0.203800,1.104860,2.040530,139.297840,-330.761540,68182.390630,1.000000,3.122310,-366.753780
0.042000,0.201230,1.216370,2.112300,139.306090,-330.761540,68401.757810,,3.123600,-366.753780
0.044000,0.201230,1.291990,2.071290,139.316060,-330.761570,68555.742190,,3.122310,-366.753780
0.046000,0.199950,1.326600,1.527830,139.327760,-330.761630,68265.710940,,3.127440,-366.753780
0.048000,0.197390,1.316350,1.989260,139.341160,-330.761660,68287.851560,1.000000,3.132570,-366.753780
0.050000,0.196110,1.275330,1.927730,139.356030,-330.761690,68102.234380,,3.136410,-366.753780
0.052000,0.194820,1.215090,1.876460,139.372180,-330.761720,68291.015630,,3.146670,-366.753810
0.054000,0.192260,1.140750,1.825200,139.389390,-330.761780,68540.976560,,3.153080,-366.753810
0.056000,0.190980,1.048460,1.671390,139.407420,-330.761810,68325.828130,1.000000,3.163330,-366.753810
0.058000,0.189700,0.952330,1.343260,139.426070,-330.761810,68150.742190,,3.172300,-366.753810
0.060000,0.188420,0.857480,1.886720,139.445110,-330.761810,68118.054690,,3.176150,-366.753810
0.062000,0.187130,0.766480,1.886720,139.464360,-330.761810,68374.335940,,3.182560,-366.753810
0.064000,0.187130,0.687010,2.255860,139.483600,-330.761810,68635.898440,1.000000,3.183840,-366.753850
0.066000,0.184570,0.621640,1.948240,139.502760,-330.761780,68372.234380,,3.187680,-366.753850
0.068000,0.184570,0.574220,2.132810,139.521760,-330.761780,68126.484380,,3.187680,-366.753850
0.070000,0.184570,0.542180,1.671390,139.540560,-330.761780,68131.765630,,3.190250,-366.753850
0.072000,0.184570,0.524230,2.071290,139.559200,-330.761780,68352.195310,1.000000,3.191530,-366.753850
0.074000,0.184570,0.525510,2.337890,139.577680,-330.761780,68523.046880,,3.192810,-366.753880
0.076000,0.184570,0.538330,1.722660,139.596040,-330.761780,68296.296880,,3.196660,-366.753850
0.078000,0.183290,0.549870,1.476560,139.614330,-330.761780,68301.562500,,3.197940,-366.753850
0.080000,0.185850,0.562680,1.743160,139.632640,-330.761780,68009.414060,1.000000,3.201780,-366.753850
0.082000,0.184570,0.566530,1.958500,139.650990,-330.761780,68385.937500,,3.206910,-366.753850
0.084000,0.183290,0.554990,2.225100,139.669430,-330.761750,68671.757810,,3.210750,-366.753850
0.086000,0.185850,0.529360,1.445800,139.688020,-330.761750,68382.781250,,3.213320,-366.753850
0.088000,0.184570,0.496030,1.558590,139.706700,-330.761750,68000.984380,1.000000,3.218440,-366.753850
0.090000,0.184570,0.458860,1.845700,139.725450,-330.761720,68061.101560,,3.221010,-366.753850
0.092000,0.184570,0.415280,2.225100,139.744280,-330.761690,68301.562500,,3.223570,-366.753850
0.094000,0.184570,0.374270,2.102050,139.763140,-330.761690,68631.687500,,3.224850,-366.753850
0.096000,0.184570,0.347350,1.917480,139.781940,-330.761690,68189.765630,1.000000,3.226140,-366.753850
0.098000,0.184570,0.339660,2.132810,139.800640,-330.761690,68199.257810,,3.227420,-366.753850
0.100000,0.184570,0.348630,2.020020,139.819260,-330.761690,67968.281250,,3.228700,-366.753850
0.102000,0.187130,0.362730,1.958500,139.837800,-330.761690,68351.140630,,3.229980,-366.753850
0.104000,0.185850,0.376830,1.979000,139.856310,-330.761690,68487.195310,1.000000,3.231260,-366.753850
0.106000,0.187130,0.396060,2.009770,139.874800,-330.761690,68385.937500,,3.232540,-366.753850
0.108000,0.187130,0.426820,1.927730,139.893280,-330.761690,68066.375000,,3.235110,-366.753850
0.110000,0.187130,0.469120,1.568850,139.911700,-330.761690,68197.148440,,3.237670,-366.753850
0.112000,0.188420,0.516540,1.917480,139.930150,-330.761690,68248.835940,1.000000,3.240230,-366.753850
0.114000,0.189700,0.551150,2.020020,139.948680,-330.761690,68636.953130,,3.242800,-366.753850
0.116000,0.188420,0.572940,2.009770,139.967360,-330.761690,68262.539060,,3.247920,-366.753850
0.118000,0.189700,0.584470,1.599610,139.986150,-330.761660,68219.304690,,3.251770,-366.753850
0.120000,0.190980,0.599850,1.507320,140.005000,-330.761660,68119.109380,1.000000,3.255620,-366.753850
0.122000,0.192260,0.607540,1.937990,140.023940,-330.761660,68288.906250,,3.260740,-366.753850
0.124000,0.190980,0.611390,2.030270,140.042940,-330.761630,68306.835940,,3.263310,-366.753850
0.126000,0.192260,0.612670,1.917480,140.061980,-330.761630,68363.789060,,3.267150,-366.753850
0.128000,0.190980,0.619080,1.896970,140.081010,-330.761600,68111.718750,1.000000,3.268430,-366.753850
0.130000,0.190980,0.629330,2.009770,140.100050,-330.761600,68146.531250,,3.272280,-366.753850
0.132000,0.190980,0.642150,2.481450,140.119060,-330.761600,68361.679690,,3.274840,-366.753850
0.134000,0.190980,0.649840,1.794430,140.138090,-330.761570,68167.625000,,3.277400,-366.753850
0.136000,0.190980,0.653690,1.876460,140.157150,-330.761570,68336.367190,1.000000,3.279970,-366.753850
0.138000,0.190980,0.656250,2.132810,140.176190,-330.761570,68476.640630,,3.282530,-366.753850
0.140000,0.192260,0.661380,1.917480,140.195240,-330.761570,68223.515630,,3.286380,-366.753850
0.142000,0.190980,0.671630,1.989260,140.214280,-330.761570,68291.015630,,3.288940,-366.753850
0.144000,0.192260,0.669070,1.661130,140.233340,-330.761540,68143.359380,1.000000,3.292790,-366.753850
0.146000,0.193540,0.652400,1.948240,140.252490,-330.761540,68267.820310,,3.296630,-366.753850
0.148000,0.193540,0.625490,2.050780,140.271680,-330.761540,68313.171880,,3.299190,-366.753850
0.150000,0.193540,0.596010,1.609860,140.290940,-330.761540,68349.023440,,3.303040,-366.753850
0.152000,0.194820,0.570370,1.825200,140.310200,-330.761510,68342.695310,1.000000,3.304320,-366.753850
0.154000,0.194820,0.544740,1.732910,140.329470,-330.761510,68206.648440,,3.306880,-366.753850
0.156000,0.196110,0.516540,2.235350,140.348690,-330.761510,68507.226560,,3.310730,-366.753850
0.158000,0.197390,0.485780,2.358400,140.367920,-330.761470,68258.320310,,3.312010,-366.753850
0.160000,0.196110,0.461430,1.927730,140.387070,-330.761470,68566.289060,1.000000,3.314580,-366.753850
0.162000,0.196110,0.435790,2.102050,140.406190,-330.761470,68195.046880,,3.317140,-366.753850
0.164000,0.197390,0.417850,2.020020,140.425230,-330.761440,67993.601560,,3.318420,-366.753850
0.166000,0.198670,0.405030,2.266110,140.444180,-330.761440,68341.648440,,3.320980,-366.753850
0.168000,0.198670,0.403750,1.855960,140.463040,-330.761440,68393.320310,1.000000,3.322270,-366.753850
0.170000,0.198670,0.412720,1.937990,140.481830,-330.761440,68384.890630,,3.324830,-366.753810
0.172000,0.198670,0.426820,2.061040,140.500550,-330.761440,68289.960940,,3.324830,-366.753810
0.174000,0.198670,0.442200,1.958500,140.519240,-330.761410,68282.585940,,3.326110,-366.753810
0.176000,0.198670,0.458860,1.948240,140.537930,-330.761410,68350.078130,1.000000,3.328670,-366.753810
0.178000,0.198670,0.481930,2.020020,140.556590,-330.761410,68402.820310,,3.329960,-366.753810
0.180000,0.198670,0.517820,2.030270,140.575180,-330.761410,68480.859380,,3.332520,-366.753810
0.182000,0.198670,0.560120,1.948240,140.593720,-330.761410,68246.718750,,3.333800,-366.753810
0.184000,0.197390,0.601140,1.548340,140.612300,-330.761410,67842.781250,1.000000,3.335080,-366.753810
0.186000,0.196110,0.637020,2.081540,140.630920,-330.761410,68277.304690,,3.338930,-366.753810
0.188000,0.194820,0.658810,1.937990,140.649630,-330.761410,68640.117190,,3.338930,-366.753810
0.190000,0.194820,0.670350,2.378910,140.668410,-330.761410,68383.835940,,3.342770,-366.753810
0.192000,0.193540,0.674190,1.866210,140.687320,-330.761380,68275.195310,1.000000,3.344060,-366.753850
0.194000,0.190980,0.665220,1.620120,140.706330,-330.761380,67909.218750,,3.345340,-366.753850
0.196000,0.189700,0.653690,1.999510,140.725400,-330.761380,68403.867190,,3.347900,-366.753850
0.198000,0.188420,0.638310,2.409670,140.744540,-330.761380,68568.398440,,3.349180,-366.753850
0.200000,0.185850,0.628050,2.194340,140.763720,-330.761380,68516.718750,1.000000,3.353030,-366.753850
0.202000,0.184570,0.613950,1.568850,140.782910,-330.761380,68180.281250,,3.355590,-366.753850
0.204000,0.183290,0.598570,1.527830,140.802120,-330.761350,67997.812500,,3.358150,-366.753850
0.206000,0.183290,0.587040,2.307130,140.821320,-330.761350,68316.328130,,3.360720,-366.753880
0.208000,0.180730,0.588320,2.071290,140.840470,-330.761350,68705.515630,1.000000,3.362000,-366.753880
0.210000,0.179440,0.593440,1.845700,140.859570,-330.761320,68408.085940,,3.364560,-366.753880
0.212000,0.180730,0.594730,1.507320,140.878650,-330.761320,68330.039060,,3.367130,-366.753880
0.214000,0.179440,0.592160,1.763670,140.897740,-330.761320,67980.937500,,3.367130,-366.753880
0.216000,0.176880,0.588320,2.143070,140.916810,-330.761320,68420.742190,1.000000,3.369690,-366.753880
0.218000,0.176880,0.583190,1.835450,140.935880,-330.761290,68277.304690,,3.370970,-366.753910
0.220000,0.175600,0.576780,1.784180,140.954960,-330.761290,68608.476560,,3.372250,-366.753910
0.222000,0.175600,0.572940,2.009770,140.974010,-330.761290,68216.132810,,3.376100,-366.753910
0.222000,0.175600,0.572940,2.009770,140.974010,-330.761290,68216.132810,,3.376100,-366.753910
0.224000,0.175600,0.575500,2.112300,140.993030,-330.761290,68057.929690,1.000000,3.377380,-366.753910
0.226000,0.175600,0.589600,2.214840,141.011980,-330.761260,68195.046880,,3.381230,-366.753910
0.228000,0.174320,0.608830,1.435550,141.030850,-330.761260,68356.414060,,3.382510,-366.753910
0.230000,0.175600,0.626770,2.091800,141.049700,-330.761260,68501.953130,,3.385070,-366.753910
0.230000,0.175600,0.626770,2.091800,141.049700,-330.761260,68501.953130,,3.385070,-366.753910
0.232000,0.175600,0.633180,2.020020,141.068570,-330.761260,68278.367190,1.000000,3.386350,-366.753910
0.234000,0.178160,0.626770,1.794430,141.087490,-330.761260,67948.242190,,3.387630,-366.753910
0.236000,0.178160,0.621640,1.486820,141.106430,-330.761260,68248.835940,,3.388920,-366.753910
0.238000,0.179440,0.619080,1.712400,141.125380,-330.761230,68474.531250,,3.388920,-366.753910
0.240000,0.182010,0.620360,2.040530,141.144320,-330.761230,68565.234380,1.000000,3.390200,-366.753910
0.242000,0.182010,0.610110,1.753420,141.163310,-330.761230,68286.796880,,3.391480,-366.753910
0.244000,0.184570,0.590880,1.722660,141.182360,-330.761230,68286.796880,,3.391480,-366.753910
0.246000,0.187130,0.570370,1.681640,141.201430,-330.761230,68278.367190,,3.392760,-366.753910
0.248000,0.189700,0.549870,1.784180,141.220520,-330.761230,68434.453130,1.000000,3.395320,-366.753880
0.250000,0.190980,0.530640,2.173830,141.239560,-330.761230,68469.265630,,3.396610,-366.753880
0.252000,0.190980,0.510130,1.435550,141.258620,-330.761230,68243.554690,,3.399170,-366.753880
0.254000,0.192260,0.488340,1.825200,141.277680,-330.761200,67926.093750,,3.400450,-366.753880
0.256000,0.193540,0.474240,2.286620,141.296690,-330.761200,68159.179690,1.000000,3.403020,-366.753880
0.258000,0.194820,0.465270,1.999510,141.315670,-330.761200,68053.710940,,3.404300,-366.753880
0.260000,0.197390,0.470400,1.907230,141.334590,-330.761200,68356.414060,,3.405580,-366.753850
0.262000,0.197390,0.479370,1.589360,141.353500,-330.761170,68499.851560,,3.406860,-366.753850
0.264000,0.197390,0.496030,2.132810,141.372380,-330.761170,68423.906250,1.000000,3.408140,-366.753850
0.266000,0.198670,0.513980,2.102050,141.391220,-330.761170,68277.304690,,3.409420,-366.753850
0.268000,0.198670,0.540890,1.835450,141.410000,-330.761170,68339.531250,,3.411990,-366.753850
0.270000,0.199950,0.575500,1.609860,141.428760,-330.761170,68239.335940,,3.413270,-366.753850
0.272000,0.199950,0.606260,1.732910,141.447480,-330.761170,68274.140630,1.000000,3.413270,-366.753850
0.274000,0.198670,0.635740,2.102050,141.466230,-330.761140,68147.585940,,3.414550,-366.753850
0.276000,0.198670,0.656250,1.630370,141.485030,-330.761140,68302.617190,,3.418400,-366.753850
0.278000,0.199950,0.662660,1.302250,141.503910,-330.761140,68243.554690,,3.417110,-366.753850
0.280000,0.199950,0.663940,1.835450,141.522870,-330.761140,68218.242190,1.000000,3.418400,-366.753850
0.282000,0.198670,0.653690,2.184080,141.541930,-330.761140,68470.320310,,3.418400,-366.753850
0.284000,0.197390,0.642150,2.163570,141.561020,-330.761140,68624.296880,,3.420960,-366.753850
0.286000,0.197390,0.630620,1.456050,141.580170,-330.761140,68207.703130,,3.422240,-366.753850
0.288000,0.197390,0.620360,1.927730,141.599300,-330.761140,67996.757810,1.000000,3.422240,-366.753850
0.290000,0.196110,0.611390,2.409670,141.618420,-330.761140,68183.437500,,3.424800,-366.753850
0.292000,0.194820,0.603700,1.784180,141.637510,-330.761140,68340.593750,,3.426090,-366.753850
0.294000,0.194820,0.606260,1.968750,141.656560,-330.761140,68517.781250,,3.429930,-366.753850
0.296000,0.193540,0.621640,1.773930,141.675510,-330.761110,68104.343750,1.000000,3.429930,-366.753850
