time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActVelMot32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.180730,-0.498600,1.620120,139.268430,-328.561040,76211.718750,1.000000,3.119750,-554.754520
0.002000,0.182010,-0.497310,1.671390,139.268430,-328.561190,75757.148440,,3.115910,-554.754520
0.004000,0.183290,-0.496030,1.866210,139.268430,-328.561340,75983.914060,,3.112060,-554.754460
0.006000,0.183290,-0.494750,1.979000,139.268430,-328.561460,75817.265630,,3.108220,-554.754460
0.008000,0.187130,-0.494750,1.835450,139.268430,-328.561550,75939.617190,1.000000,3.105650,-554.754460
0.010000,0.188420,-0.493470,1.558590,139.268450,-328.561610,75958.601560,,3.101810,-554.754460
0.012000,0.190980,-0.493470,1.538090,139.268450,-328.561740,75902.695310,,3.100520,-554.754460
0.014000,0.190980,-0.493470,1.620120,139.268450,-328.561800,75887.929690,,3.101810,-554.754460
0.016000,0.192260,-0.492190,1.896970,139.268450,-328.561890,75617.937500,1.000000,3.104370,-554.754460
0.018000,0.193540,-0.462710,2.225100,139.268450,-328.562010,75978.632810,,3.110780,-554.754460
0.020000,0.196110,-0.097410,2.184080,139.269010,-328.562100,75640.078130,,3.117190,-554.754460
0.022000,0.196110,-0.057680,2.071290,139.270320,-328.562190,76036.640630,,3.123600,-554.754460
0.024000,0.197390,-0.015380,1.702150,139.271410,-328.562260,75951.210940,1.000000,3.126160,-554.754390
0.026000,0.197390,0.134580,1.876460,139.272220,-328.562290,75724.460940,,3.127440,-554.754390
0.028000,0.197390,0.301210,1.784180,139.273220,-328.562350,75896.375000,,3.128720,-554.754390
0.030000,0.198670,0.422970,1.784180,139.274810,-328.562440,75584.179690,,3.133850,-554.754390
0.032000,0.198670,0.538330,1.989260,139.277100,-328.562470,75967.031250,1.000000,3.144100,-554.754390
0.034000,0.196110,0.684450,1.917480,139.280140,-328.562500,75842.585940,,3.141540,-554.754390
0.036000,0.194820,0.848510,1.866210,139.284150,-328.562470,75984.960940,,3.135130,-554.754390
0.038000,0.196110,0.999760,1.425290,139.289370,-328.562470,76009.218750,,3.133850,-554.754390
0.040000,0.194820,1.125370,1.814940,139.296040,-328.562470,75860.507810,1.000000,3.135130,-554.754390
0.042000,0.194820,1.209960,1.691890,139.304240,-328.562500,75852.078130,,3.131290,-554.754460
0.044000,0.190980,1.262510,2.173830,139.314060,-328.562530,75856.289060,,3.131290,-554.754460
0.046000,0.189700,1.277890,2.081540,139.325470,-328.562560,76065.117190,,3.136410,-554.754460
0.048000,0.188420,1.249690,2.153320,139.338380,-328.562590,75839.421880,1.000000,3.140260,-554.754460
0.050000,0.185850,1.193300,1.794430,139.352540,-328.562650,75805.664060,,3.150510,-554.754460
0.052000,0.184570,1.124080,1.661130,139.367770,-328.562710,75986.023440,,3.160770,-554.754460
0.054000,0.180730,1.043330,1.825200,139.383820,-328.562740,75951.210940,,3.173580,-554.754460
0.056000,0.176880,0.952330,1.907230,139.400480,-328.562810,75918.515630,1.000000,3.182560,-554.754460
0.056000,0.176880,0.952330,1.907230,139.400480,-328.562810,75918.515630,1.000000,3.182560,-554.754460
0.058000,0.175600,0.860050,1.937990,139.417530,-328.562810,75895.320310,,3.190250,-554.754520
0.060000,0.175600,0.770320,1.866210,139.434770,-328.562810,76305.593750,,3.192810,-554.754520
0.062000,0.174320,0.683170,1.609860,139.452030,-328.562740,75724.460940,,3.196660,-554.754520
0.064000,0.171750,0.615230,1.650880,139.469160,-328.562710,75707.585940,1.000000,3.201780,-554.754520
0.066000,0.170470,0.561400,1.425290,139.486150,-328.562710,75830.984380,,3.201780,-554.754520
0.068000,0.171750,0.525510,1.497070,139.502940,-328.562710,75955.437500,,3.203060,-554.754520
0.070000,0.170470,0.508850,1.927730,139.519530,-328.562710,75668.554690,,3.203060,-554.754520
0.072000,0.170470,0.507570,2.112300,139.535980,-328.562710,75848.906250,1.000000,3.204350,-554.754520
0.074000,0.167910,0.516540,1.845700,139.552310,-328.562710,75884.773440,,3.206910,-554.754520
0.076000,0.166630,0.528080,2.040530,139.568540,-328.562710,75757.148440,,3.209470,-554.754520
0.078000,0.167910,0.544740,1.691890,139.584760,-328.562710,75823.601560,,3.213320,-554.754520
0.080000,0.167910,0.549870,1.599610,139.601030,-328.562710,75620.046880,1.000000,3.217160,-554.754520
0.082000,0.167910,0.542180,1.835450,139.617370,-328.562710,75950.156250,,3.222290,-554.754520
0.084000,0.166630,0.533200,2.204590,139.633800,-328.562710,75786.679690,,3.226140,-554.754520
0.086000,0.165340,0.513980,2.071290,139.650310,-328.562710,75807.781250,,3.229980,-554.754520
0.088000,0.165340,0.488340,1.825200,139.666900,-328.562680,75872.109380,1.000000,3.233830,-554.754520
0.090000,0.164060,0.456300,1.589360,139.683550,-328.562650,75945.937500,,3.235110,-554.754520
0.092000,0.165340,0.421690,1.568850,139.700260,-328.562650,75929.070310,,3.236390,-554.754580
0.094000,0.165340,0.388370,1.753420,139.716980,-328.562620,75753.992190,,3.237670,-554.754580
0.096000,0.164060,0.358890,1.763670,139.733690,-328.562620,76034.531250,1.000000,3.237670,-554.754580
0.098000,0.166630,0.348630,1.927730,139.750350,-328.562620,75880.554690,,3.238950,-554.754580
0.100000,0.165340,0.351200,1.989260,139.766910,-328.562650,75868.945310,,3.240230,-554.754580
0.102000,0.166630,0.369140,2.020020,139.783400,-328.562650,75873.171880,,3.240230,-554.754580
0.104000,0.166630,0.402470,1.784180,139.799820,-328.562650,75956.492190,1.000000,3.244080,-554.754580
0.106000,0.166630,0.447330,1.835450,139.816130,-328.562650,76233.875000,,3.245360,-554.754580
0.108000,0.169190,0.506290,1.927730,139.832440,-328.562650,75907.968750,,3.250490,-554.754580
0.110000,0.166630,0.565250,1.979000,139.848750,-328.562650,76064.062500,,3.254330,-554.754580
0.112000,0.166630,0.613950,2.030270,139.865110,-328.562620,75930.117190,1.000000,3.258180,-554.754580
0.114000,0.165340,0.651120,1.866210,139.881620,-328.562620,75962.812500,,3.263310,-554.754580
0.116000,0.165340,0.680600,1.538090,139.898250,-328.562620,75836.257810,,3.267150,-554.754580
0.118000,0.166630,0.693420,1.907230,139.915020,-328.562590,76019.773440,,3.272280,-554.754580
0.120000,0.166630,0.692140,1.650880,139.931980,-328.562590,76257.070310,1.000000,3.274840,-554.754580
0.122000,0.167910,0.674190,1.968750,139.949050,-328.562560,75778.250000,,3.277400,-554.754580
0.124000,0.166630,0.652400,1.548340,139.966230,-328.562560,75987.078130,,3.279970,-554.754580
0.126000,0.166630,0.633180,1.650880,139.983430,-328.562560,75618.992190,,3.282530,-554.754580
0.128000,0.167910,0.619080,1.681640,140.000600,-328.562560,75887.929690,1.000000,3.285100,-554.754580
0.130000,0.167910,0.610110,1.763670,140.017720,-328.562560,75786.679690,,3.287660,-554.754580
0.132000,0.169190,0.604980,2.050780,140.034770,-328.562560,76036.640630,,3.291500,-554.754580
0.134000,0.169190,0.606260,2.081540,140.051790,-328.562560,75997.625000,,3.295350,-554.754580
0.136000,0.167910,0.615230,2.153320,140.068710,-328.562560,75680.156250,1.000000,3.296630,-554.754580
