time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActVelMot32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.189700,-0.115360,1.999510,139.266970,-346.221680,75789.843750,1.000000,3.115910,-541.752080
0.002000,0.187130,-0.114070,2.184080,139.266980,-346.221860,75910.085940,,3.117190,-541.752080
0.004000,0.185850,-0.111510,1.773930,139.267000,-346.222020,75968.093750,,3.112060,-541.752080
0.006000,0.183290,-0.107670,1.979000,139.267030,-346.222140,75888.992190,,3.105650,-541.752080
0.008000,0.182010,-0.106380,1.722660,139.267030,-346.222170,75956.492190,1.000000,3.096680,-541.752080
0.010000,0.179440,-0.105100,1.855960,139.267040,-346.222230,75783.515630,,3.086430,-541.752140
0.012000,0.178160,-0.106380,2.112300,139.267060,-346.222260,76070.398440,,3.078740,-541.752140
0.014000,0.175600,-0.106380,1.999510,139.267060,-346.222290,75864.726560,,3.073610,-541.752140
0.016000,0.174320,-0.110230,1.917480,139.267060,-346.222380,75917.460940,1.000000,3.069760,-541.752140
0.018000,0.174320,-0.084590,1.322750,139.267060,-346.222440,76119.960940,,3.071040,-541.752140
0.020000,0.174320,0.283260,1.661130,139.267590,-346.222560,75843.640630,,3.072330,-541.752140
0.022000,0.174320,0.294800,1.794430,139.268950,-346.222690,75999.734380,,3.081300,-541.752200
0.024000,0.173030,0.267880,1.702150,139.270420,-346.222810,75692.820310,1.000000,3.086430,-541.752200
0.026000,0.171750,0.335820,1.743160,139.271740,-346.222870,75930.117190,,3.091550,-541.752200
0.028000,0.171750,0.446040,1.794430,139.273160,-346.222960,75852.078130,,3.099240,-541.752200
0.030000,0.170470,0.537050,2.153320,139.275050,-346.223080,75843.640630,,3.110780,-541.752200
