time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActVelMot32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.246090,-0.142270,1.712400,139.198910,-346.066710,75845.742190,1.000000,3.179990,-396.319340
0.002000,0.246090,-0.140990,1.589360,139.198910,-346.066930,75922.734380,,3.181270,-396.319340
0.004000,0.246090,-0.139710,1.507320,139.198910,-346.067110,75896.375000,,3.179990,-396.319340
0.006000,0.244810,-0.138430,2.020020,139.198910,-346.067230,75921.679690,,3.176150,-396.319340
0.008000,0.244810,-0.135860,1.917480,139.198930,-346.067320,75905.859380,1.000000,3.172300,-396.319340
0.010000,0.242250,-0.137150,2.122560,139.198930,-346.067440,75903.750000,,3.169740,-396.319340
0.012000,0.242250,-0.133300,1.927730,139.198930,-346.067540,76256.015630,,3.165890,-396.319340
0.014000,0.240970,-0.135860,1.917480,139.198940,-346.067600,75878.437500,,3.164610,-396.319340
0.016000,0.239690,-0.135860,1.845700,139.198940,-346.067690,76098.867190,1.000000,3.168460,-396.319340
0.018000,0.238400,-0.108950,1.825200,139.198940,-346.067810,75943.835940,,3.168460,-396.319340
0.020000,0.237120,0.261470,1.968750,139.199490,-346.067900,75911.140630,,3.174870,-396.319340
0.022000,0.235840,0.274290,1.958500,139.200840,-346.067990,75959.656250,,3.179990,-396.319370
0.022000,0.235840,0.274290,1.958500,139.200840,-346.067990,75959.656250,,3.179990,-396.319370
0.024000,0.234560,0.247380,2.030270,139.202290,-346.068120,75909.031250,1.000000,3.182560,-396.319370
0.026000,0.234560,0.317870,1.609860,139.203600,-346.068150,76248.640630,,3.185120,-396.319370
0.028000,0.233280,0.426820,1.630370,139.205020,-346.068210,75690.710940,,3.186400,-396.319370
0.030000,0.231990,0.516540,1.722660,139.206910,-346.068270,75953.328130,,3.192810,-396.319400
0.032000,0.230710,0.601140,1.814940,139.209430,-346.068390,75812.000000,1.000000,3.206910,-396.319400
0.034000,0.229430,0.712650,1.753420,139.212680,-346.068420,75933.281250,,3.213320,-396.319400
0.036000,0.226870,0.854920,1.548340,139.216810,-346.068420,75789.843750,,3.208190,-396.319400
0.038000,0.226870,1.008730,1.896970,139.222080,-346.068420,75898.484380,,3.205630,-396.319400
0.040000,0.225590,1.161250,1.968750,139.228740,-346.068420,75953.328130,1.000000,3.204350,-396.319430
0.042000,0.224300,1.315060,2.020020,139.237030,-346.068420,75575.742190,,3.203060,-396.319430
0.044000,0.223020,1.452210,2.102050,139.247190,-346.068450,75934.335940,,3.199220,-396.319430
0.046000,0.221740,1.570130,1.927730,139.259350,-346.068480,75682.265630,,3.199220,-396.319430
0.048000,0.220460,1.658570,2.030270,139.273680,-346.068510,76076.718750,1.000000,3.200500,-396.319430
0.050000,0.220460,1.725220,1.712400,139.290210,-346.068510,75844.687500,,3.204350,-396.319430
