time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActVelMot32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.233280,-0.112790,1.886720,139.267350,-346.221470,75931.179690,1.000000,3.128720,-395.752960
0.002000,0.231990,-0.108950,1.640630,139.267350,-346.221710,75830.984380,,3.130000,-395.752960
0.004000,0.229430,-0.106380,1.671390,139.267360,-346.221860,75899.531250,,3.124880,-395.752960
0.006000,0.226870,-0.102540,1.763670,139.267380,-346.221920,75786.679690,,3.117190,-395.752960
0.008000,0.226870,-0.101260,1.866210,139.267400,-346.221980,75800.398440,1.000000,3.106930,-395.752960
0.010000,0.224300,-0.099980,1.968750,139.267400,-346.222020,75940.671880,,3.097960,-395.752990
0.012000,0.221740,-0.102540,1.814940,139.267410,-346.222050,75621.101560,,3.088990,-395.752990
0.014000,0.219180,-0.102540,1.609860,139.267430,-346.222110,75782.468750,,3.082580,-395.753020
0.016000,0.220460,-0.102540,1.599610,139.267430,-346.222140,75958.601560,1.000000,3.077450,-395.753020
0.018000,0.219180,-0.078190,1.917480,139.267440,-346.222230,75951.210940,,3.077450,-395.753020
0.020000,0.217900,0.289670,1.979000,139.267960,-346.222320,75714.960940,,3.081300,-395.753020
0.022000,0.216610,0.298650,2.307130,139.269330,-346.222440,75647.468750,,3.086430,-395.753050
0.022000,0.216610,0.298650,2.307130,139.269330,-346.222440,75647.468750,,3.086430,-395.753050
0.024000,0.215330,0.262760,2.266110,139.270840,-346.222560,76027.156250,1.000000,3.095400,-395.753050
0.026000,0.214050,0.329410,1.927730,139.272170,-346.222660,75865.789060,,3.100520,-395.753050
0.028000,0.215330,0.442200,1.876460,139.273590,-346.222750,75891.093750,,3.109500,-395.753050
0.030000,0.214050,0.539610,1.784180,139.275440,-346.222840,75815.156250,,3.122310,-395.753050
0.032000,0.214050,0.626770,1.907230,139.277940,-346.222960,76309.812500,1.000000,3.140260,-395.753050
0.034000,0.211490,0.738280,1.886720,139.281190,-346.223050,75777.195310,,3.145390,-395.753050
0.036000,0.212770,0.875430,2.061040,139.285290,-346.223020,75758.203130,,3.138980,-395.753050
