time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActVelMot32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,-0.265320,-0.167910,1.825200,139.198460,-344.966640,75784.578130,1.000000,3.068480,-615.322390
0.002000,-0.264040,-0.167910,1.989260,139.198460,-344.966740,75872.109380,,3.062070,-615.322390
0.004000,-0.265320,-0.167910,1.927730,139.198460,-344.966830,76100.984380,,3.056950,-615.322390
0.006000,-0.265320,-0.166630,1.907230,139.198460,-344.966920,75819.375000,,3.055660,-615.322390
0.008000,-0.265320,-0.167910,1.763670,139.198470,-344.967010,75989.187500,1.000000,3.053100,-615.322390
0.010000,-0.265320,-0.167910,1.661130,139.198470,-344.967130,75936.445310,,3.053100,-615.322390
0.012000,-0.264040,-0.167910,1.784180,139.198470,-344.967250,75997.625000,,3.058230,-615.322390
0.014000,-0.264040,-0.167910,1.599610,139.198470,-344.967380,75957.539060,,3.062070,-615.322390
0.016000,-0.264040,-0.169190,1.753420,139.198460,-344.967470,75880.554690,1.000000,3.068480,-615.322390
0.018000,-0.262760,-0.142270,1.691890,139.198470,-344.967590,76250.742190,,3.076170,-615.322390
0.020000,-0.262760,0.229430,1.999510,139.199010,-344.967710,75847.851560,,3.082580,-615.322390
0.022000,-0.261470,0.253780,1.968750,139.200320,-344.967770,76020.820310,,3.088990,-615.322390
0.024000,-0.262760,0.247380,1.855960,139.201680,-344.967830,75783.515630,1.000000,3.091550,-615.322390
0.026000,-0.262760,0.323000,2.071290,139.202930,-344.967860,75999.734380,,3.090270,-615.322390
0.028000,-0.264040,0.426820,1.722660,139.204330,-344.967860,75860.507810,,3.091550,-615.322390
0.028000,-0.264040,0.426820,1.722660,139.204330,-344.967860,75860.507810,,3.091550,-615.322390
0.030000,-0.264040,0.513980,2.081540,139.206240,-344.967900,75897.429690,,3.092830,-615.322390
0.032000,-0.261470,0.597290,1.599610,139.208760,-344.967930,75870.007810,1.000000,3.099240,-615.322390
0.034000,-0.262760,0.713930,1.681640,139.212010,-344.967990,75647.468750,,3.101810,-615.322390
0.036000,-0.262760,0.851070,1.825200,139.216160,-344.967960,75900.593750,,3.096680,-615.322390
0.038000,-0.264040,1.007450,1.568850,139.221440,-344.967960,75529.343750,,3.095400,-615.322390
0.040000,-0.264040,1.159970,1.896970,139.228090,-344.967960,76014.500000,1.000000,3.092830,-615.322390
0.042000,-0.262760,1.320190,1.620120,139.236340,-344.967990,75788.789060,,3.091550,-615.322390
0.044000,-0.261470,1.468870,1.835450,139.246440,-344.967990,75804.609380,,3.087710,-615.322390
0.046000,-0.261470,1.582950,1.640630,139.258580,-344.968020,75858.406250,,3.091550,-615.322390
0.048000,-0.261470,1.654720,1.958500,139.272830,-344.968050,75658.007810,1.000000,3.095400,-615.322390
0.050000,-0.261470,1.688050,1.927730,139.289150,-344.968110,76008.164060,,3.103090,-615.322390
0.052000,-0.261470,1.703430,2.050780,139.307450,-344.968140,75793.015630,,3.110780,-615.322390
0.054000,-0.262760,1.695740,2.112300,139.327610,-344.968200,76188.523440,,3.122310,-615.322390
0.056000,-0.262760,1.652160,1.835450,139.349520,-344.968230,75879.492190,1.000000,3.132570,-615.322390
0.058000,-0.262760,1.577820,2.153320,139.372940,-344.968260,75940.671880,,3.141540,-615.322390
0.060000,-0.264040,1.493230,1.855960,139.397690,-344.968260,75790.898440,,3.147950,-615.322390
0.062000,-0.264040,1.407350,1.804690,139.423490,-344.968230,75851.023440,,3.151790,-615.322390
0.064000,-0.264040,1.312500,1.876460,139.450150,-344.968200,76046.132810,1.000000,3.155640,-615.322390
0.066000,-0.264040,1.206120,1.917480,139.477520,-344.968200,75846.796880,,3.159480,-615.322390
0.068000,-0.262760,1.098450,1.835450,139.505420,-344.968170,76099.929690,,3.163330,-615.322390
0.070000,-0.261470,1.002320,1.609860,139.533600,-344.968170,75937.500000,,3.163330,-615.322390
0.072000,-0.258910,0.911320,1.722660,139.561920,-344.968170,76080.937500,1.000000,3.167180,-615.322390
0.074000,-0.258910,0.835690,1.538090,139.590230,-344.968170,75826.757810,,3.169740,-615.322390
0.076000,-0.257630,0.756230,1.989260,139.618480,-344.968170,75799.335940,,3.172300,-615.322390
0.078000,-0.256350,0.690860,2.061040,139.646590,-344.968170,76174.812500,,3.176150,-615.322330
0.080000,-0.256350,0.647280,2.225100,139.674530,-344.968170,75824.656250,1.000000,3.181270,-615.322330
0.082000,-0.255070,0.615230,2.081540,139.702360,-344.968140,76075.671880,,3.185120,-615.322330
0.084000,-0.255070,0.598570,1.548340,139.730040,-344.968140,75782.468750,,3.192810,-615.322330
