time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActVelMot32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.201230,-0.108950,2.030270,139.269120,-348.621460,75817.265630,1.000000,3.151790,-541.753170
0.002000,0.198670,-0.107670,1.825200,139.269120,-348.621610,75979.687500,,3.147950,-541.753230
0.004000,0.197390,-0.106380,1.917480,139.269130,-348.621800,75951.210940,,3.149230,-541.753230
0.006000,0.197390,-0.106380,1.773930,139.269130,-348.621920,75895.320310,,3.144100,-541.753230
0.008000,0.197390,-0.106380,1.630370,139.269150,-348.622010,76169.531250,1.000000,3.138980,-541.753230
0.010000,0.197390,-0.105100,1.671390,139.269150,-348.622100,75962.812500,,3.135130,-541.753230
0.012000,0.196110,-0.106380,1.702150,139.269150,-348.622160,76077.781250,,3.128720,-541.753230
0.014000,0.197390,-0.107670,2.132810,139.269150,-348.622250,75857.343750,,3.127440,-541.753230
0.016000,0.197390,-0.108950,1.773930,139.269170,-348.622340,75854.187500,1.000000,3.128720,-541.753300
0.018000,0.196110,-0.083310,1.886720,139.269180,-348.622440,75956.492190,,3.131290,-541.753300
0.020000,0.196110,0.287110,2.071290,139.269700,-348.622590,75877.382810,,3.140260,-541.753230
0.022000,0.196110,0.294800,1.763670,139.271060,-348.622680,76064.062500,,3.147950,-541.753230
0.024000,0.198670,0.261470,2.081540,139.272550,-348.622740,75786.679690,1.000000,3.151790,-541.753230
0.026000,0.198670,0.329410,2.122560,139.273880,-348.622830,75983.914060,,3.155640,-541.753230
0.028000,0.197390,0.434510,1.989260,139.275340,-348.622860,75649.578130,,3.155640,-541.753230
0.030000,0.198670,0.526790,1.507320,139.277240,-348.622920,75838.359380,,3.162050,-541.753230
0.032000,0.198670,0.611390,1.681640,139.279770,-348.623020,76000.789060,1.000000,3.172300,-541.753230
0.034000,0.198670,0.722900,1.671390,139.283000,-348.623080,75802.500000,,3.177430,-541.753230
0.036000,0.199950,0.860050,1.722660,139.287110,-348.623050,75865.789060,,3.171020,-541.753230
0.038000,0.201230,1.020260,1.927730,139.292330,-348.623050,75806.726560,,3.165890,-541.753230
0.040000,0.201230,1.190730,1.866210,139.298920,-348.623020,76029.265630,1.000000,3.164610,-541.753230
