time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActVelMot32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.221740,-0.112790,1.979000,139.270360,-350.821500,75879.492190,1.000000,3.072330,-322.753200
0.002000,0.223020,-0.111510,1.866210,139.270360,-350.821660,76182.195310,,3.071040,-322.753200
0.004000,0.221740,-0.111510,1.866210,139.270360,-350.821780,75993.398440,,3.064640,-322.753200
0.006000,0.221740,-0.110230,1.958500,139.270370,-350.821840,75875.273440,,3.064640,-322.753200
0.008000,0.223020,-0.110230,1.784180,139.270370,-350.821960,75781.414060,1.000000,3.056950,-322.753200
0.010000,0.223020,-0.111510,2.061040,139.270370,-350.822020,75722.343750,,3.058230,-322.753200
0.012000,0.223020,-0.111510,2.173830,139.270370,-350.822110,76327.734380,,3.058230,-322.753200
0.014000,0.221740,-0.114070,1.927730,139.270390,-350.822200,75881.609380,,3.060790,-322.753200
0.016000,0.223020,-0.115360,2.040530,139.270390,-350.822300,76106.257810,1.000000,3.062070,-322.753200
0.018000,0.223020,-0.115360,1.937990,139.270370,-350.822390,75944.882810,,3.067200,-322.753200
0.020000,0.223020,-0.089720,1.507320,139.270370,-350.822450,75887.929690,,3.071040,-322.753200
0.022000,0.225590,0.293520,1.609860,139.270920,-350.822540,75658.007810,,3.077450,-322.753200
0.024000,0.224300,0.339660,1.763670,139.272350,-350.822600,75739.226560,1.000000,3.081300,-322.753200
0.026000,0.225590,0.339660,1.743160,139.274000,-350.822660,76220.156250,,3.081300,-322.753200
0.028000,0.225590,0.426820,1.722660,139.275680,-350.822660,75785.625000,,3.081300,-322.753200
0.030000,0.226870,0.556270,1.548340,139.277660,-350.822690,75802.500000,,3.078740,-322.753200
0.032000,0.228150,0.672910,1.794430,139.280240,-350.822720,75686.484380,1.000000,3.081300,-322.753200
0.034000,0.228150,0.766480,1.753420,139.283690,-350.822780,75916.414060,,3.088990,-322.753200
0.036000,0.228150,0.872860,1.937990,139.288100,-350.822810,75643.242190,,3.091550,-322.753170
0.036000,0.228150,0.872860,1.937990,139.288100,-350.822810,75643.242190,,3.091550,-322.753170
0.038000,0.228150,1.006160,2.184080,139.293590,-350.822810,75716.015630,,3.088990,-322.753170
0.040000,0.226870,1.163820,1.948240,139.300400,-350.822810,75875.273440,1.000000,3.086430,-322.753170
0.042000,0.228150,1.318910,1.722660,139.308730,-350.822810,75654.843750,,3.086430,-322.753200
0.044000,0.226870,1.467590,1.743160,139.318880,-350.822850,75846.796880,,3.085140,-322.753170
0.046000,0.226870,1.600890,1.927730,139.330990,-350.822880,75634.812500,,3.086430,-322.753200
0.048000,0.226870,1.705990,1.927730,139.345230,-350.822910,75949.101560,1.000000,3.088990,-322.753200
0.050000,0.224300,1.789310,1.917480,139.361620,-350.822940,75849.960940,,3.096680,-322.753200
0.052000,0.225590,1.849550,1.937990,139.380250,-350.823000,75833.085940,,3.103090,-322.753200
0.054000,0.224300,1.880310,1.804690,139.401090,-350.823030,75793.015630,,3.110780,-322.753200
0.056000,0.223020,1.873900,1.558590,139.424030,-350.823060,75909.031250,1.000000,3.117190,-322.753200
0.058000,0.223020,1.838010,1.466310,139.448900,-350.823090,75980.742190,,3.123600,-322.753200
0.060000,0.221740,1.762390,1.712400,139.475560,-350.823090,75788.789060,,3.128720,-322.753200
0.062000,0.219180,1.658570,2.071290,139.503770,-350.823090,76094.648440,,3.133850,-322.753200
0.064000,0.219180,1.550900,2.163570,139.533330,-350.823090,75864.726560,1.000000,3.137700,-322.753200
0.066000,0.216610,1.432980,2.245610,139.563960,-350.823060,75868.945310,,3.142820,-322.753230
0.068000,0.214050,1.322750,1.825200,139.595440,-350.823060,75833.085940,,3.146670,-322.753230
0.070000,0.214050,1.208680,1.568850,139.627610,-350.823060,75904.804690,,3.150510,-322.753230
0.072000,0.212770,1.094600,1.630370,139.660280,-350.823030,76193.796880,1.000000,3.154360,-322.753230
0.074000,0.210210,0.986940,2.030270,139.693270,-350.823030,75865.789060,,3.155640,-322.753230
0.076000,0.208920,0.884400,2.112300,139.726430,-350.823030,76260.234380,,3.159480,-322.753230
0.078000,0.207640,0.798520,2.020020,139.759580,-350.823030,75973.359380,,3.163330,-322.753230
0.080000,0.205080,0.739560,1.712400,139.792560,-350.823030,75983.914060,1.000000,3.167180,-322.753230
0.082000,0.203800,0.706240,1.568850,139.825330,-350.823030,75854.187500,,3.171020,-322.753230
0.084000,0.203800,0.693420,1.538090,139.857960,-350.823000,75917.460940,,3.174870,-322.753270
0.086000,0.202510,0.663940,1.404790,139.890560,-350.823000,76175.867190,,3.178710,-322.753270
0.088000,0.201230,0.624210,1.937990,139.923160,-350.822970,75693.875000,1.000000,3.181270,-322.753270
0.090000,0.199950,0.590880,1.999510,139.955760,-350.822970,75851.023440,,3.183840,-322.753270
0.092000,0.198670,0.566530,2.102050,139.988330,-350.822940,75648.523440,,3.186400,-322.753270
0.094000,0.197390,0.540890,1.886720,140.020900,-350.822940,75864.726560,,3.188960,-322.753270
0.096000,0.197390,0.503720,1.855960,140.053540,-350.822940,75925.906250,1.000000,3.188960,-322.753270
0.098000,0.196110,0.476810,1.722660,140.086180,-350.822940,75830.984380,,3.191530,-322.753270
0.100000,0.194820,0.461430,1.691890,140.118770,-350.822940,75905.859380,,3.191530,-322.753270
0.102000,0.194820,0.437070,2.266110,140.151410,-350.822940,75760.312500,,3.192810,-322.753270
0.104000,0.193540,0.426820,1.917480,140.184010,-350.822940,75853.132810,1.000000,3.194090,-322.753270
0.106000,0.193540,0.424260,1.681640,140.216570,-350.822940,75593.671880,,3.194090,-322.753300
0.108000,0.194820,0.431950,1.681640,140.249130,-350.822940,75974.421880,,3.196660,-322.753300
0.110000,0.194820,0.438350,1.620120,140.281720,-350.822940,75988.125000,,3.199220,-322.753300
0.112000,0.194820,0.460140,1.855960,140.314320,-350.822940,75804.609380,1.000000,3.199220,-322.753300
0.114000,0.196110,0.501160,1.825200,140.346910,-350.822910,75866.843750,,3.200500,-322.753300
