time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActVelMot32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.251220,-0.119200,2.266110,139.198650,-344.966710,75860.507810,1.000000,3.068480,-542.317140
0.002000,0.251220,-0.119200,1.855960,139.198670,-344.966770,76295.046880,,3.062070,-542.317140
0.004000,0.251220,-0.119200,2.061040,139.198670,-344.966890,75918.515630,,3.055660,-542.317140
0.006000,0.251220,-0.116640,1.855960,139.198670,-344.966980,76242.304690,,3.055660,-542.317140
0.008000,0.251220,-0.116640,1.753420,139.198670,-344.967040,75763.484380,1.000000,3.051820,-542.317140
0.010000,0.249940,-0.117920,2.112300,139.198670,-344.967160,76158.992190,,3.051820,-542.317140
0.012000,0.249940,-0.119200,1.917480,139.198670,-344.967290,75896.375000,,3.056950,-542.317140
0.014000,0.248660,-0.117920,1.702150,139.198670,-344.967410,75832.031250,,3.063350,-542.317140
0.016000,0.247380,-0.120480,1.527830,139.198670,-344.967530,75790.898440,1.000000,3.068480,-542.317140
0.018000,0.247380,-0.092290,1.814940,139.198670,-344.967650,75987.078130,,3.080020,-542.317140
0.020000,0.247380,0.278140,1.702150,139.199200,-344.967770,75960.703130,,3.090270,-542.317140
0.022000,0.246090,0.294800,1.825200,139.200550,-344.967860,75611.601560,,3.095400,-542.317140
0.024000,0.246090,0.265320,1.937990,139.202030,-344.967900,76061.953130,1.000000,3.097960,-542.317140
0.026000,0.242250,0.333250,1.773930,139.203350,-344.967930,75914.296880,,3.095400,-542.317140
0.028000,0.243530,0.442200,1.876460,139.204770,-344.967930,75797.234380,,3.092830,-542.317200
0.030000,0.240970,0.530640,1.661130,139.206680,-344.967960,75746.601560,,3.094120,-542.317200
0.032000,0.240970,0.607540,2.112300,139.209240,-344.967990,75594.726560,1.000000,3.100520,-542.317200
0.034000,0.239690,0.704960,1.948240,139.212550,-344.967990,76029.265630,,3.101810,-542.317200
0.036000,0.237120,0.840820,2.050780,139.216750,-344.967990,75294.148440,,3.096680,-542.317200
0.038000,0.235840,0.993350,2.102050,139.222030,-344.967990,75962.812500,,3.096680,-542.317200
0.040000,0.233280,1.154850,1.999510,139.228650,-344.967990,75988.125000,1.000000,3.095400,-542.317200
0.040000,0.233280,1.154850,1.999510,139.228650,-344.967990,75988.125000,1.000000,3.095400,-542.317200
0.042000,0.230710,1.318910,1.671390,139.236880,-344.968020,75941.726560,,3.092830,-542.317200
0.044000,0.231990,1.466310,1.620120,139.246930,-344.968050,75785.625000,,3.092830,-542.317200
0.046000,0.230710,1.594480,1.948240,139.259020,-344.968080,75557.820310,,3.096680,-542.317200
0.048000,0.231990,1.698300,1.886720,139.273250,-344.968140,76116.804690,1.000000,3.101810,-542.317260
0.050000,0.229430,1.779050,1.835450,139.289700,-344.968140,75706.531250,,3.105650,-542.317260
0.052000,0.228150,1.840580,1.722660,139.308350,-344.968170,75936.445310,,3.112060,-542.317260
0.054000,0.226870,1.871340,1.804690,139.329220,-344.968230,75968.093750,,3.121030,-542.317260
0.056000,0.226870,1.855960,1.968750,139.352220,-344.968230,76167.421880,1.000000,3.126160,-542.317260
0.058000,0.228150,1.807250,1.743160,139.377150,-344.968260,75871.062500,,3.132570,-542.317260
0.060000,0.226870,1.734190,2.358400,139.403850,-344.968260,75859.453130,,3.137700,-542.317260
0.062000,0.226870,1.645750,2.020020,139.432070,-344.968260,76085.164060,,3.144100,-542.317260
0.064000,0.224300,1.535520,1.958500,139.461610,-344.968230,75833.085940,1.000000,3.146670,-542.317260
0.066000,0.223020,1.413760,1.784180,139.492250,-344.968230,76196.953130,,3.153080,-542.317260
0.068000,0.223020,1.304810,1.835450,139.523710,-344.968230,75778.250000,,3.156920,-542.317260
0.070000,0.224300,1.211240,1.907230,139.555800,-344.968200,76119.960940,,3.159480,-542.317260
0.072000,0.225590,1.127930,1.640630,139.588320,-344.968200,75909.031250,1.000000,3.163330,-542.317320
0.074000,0.225590,1.030520,1.845700,139.621220,-344.968200,75860.507810,,3.167180,-542.317320
0.076000,0.225590,0.935670,1.825200,139.654280,-344.968200,75841.523440,,3.168460,-542.317260
0.078000,0.224300,0.848510,1.753420,139.687410,-344.968200,75912.195310,,3.172300,-542.317260
0.080000,0.224300,0.775450,1.302250,139.720490,-344.968170,75820.429690,1.000000,3.174870,-542.317260
0.082000,0.226870,0.715210,1.620120,139.753480,-344.968170,75665.398440,,3.179990,-542.317260
0.084000,0.226870,0.665220,1.927730,139.786320,-344.968170,75938.562500,,3.185120,-542.317260
0.086000,0.228150,0.640870,2.112300,139.818980,-344.968140,75896.375000,,3.188960,-542.317260
0.088000,0.228150,0.635740,2.132810,139.851530,-344.968140,75814.101560,1.000000,3.192810,-542.317260
0.090000,0.228150,0.615230,2.132810,139.884090,-344.968140,75685.429690,,3.195370,-542.317260
