time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActVelMot32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,0.221740,-0.098690,2.296880,139.269260,-348.621310,76339.335940,1.000000,3.158200,-468.754000
0.002000,0.220460,-0.098690,1.937990,139.269260,-348.621460,75870.007810,,3.154360,-468.754000
0.004000,0.219180,-0.097410,1.917480,139.269260,-348.621610,75708.640630,,3.153080,-468.754060
0.006000,0.217900,-0.094850,1.661130,139.269270,-348.621730,75887.929690,,3.150510,-468.754060
0.008000,0.215330,-0.096130,2.102050,139.269270,-348.621830,75777.195310,1.000000,3.145390,-468.754060
0.010000,0.216610,-0.094850,2.091800,139.269290,-348.621920,76182.195310,,3.145390,-468.754060
0.012000,0.215330,-0.097410,2.143070,139.269290,-348.622040,75823.601560,,3.140260,-468.754060
0.014000,0.214050,-0.097410,1.773930,139.269290,-348.622130,76173.757810,,3.142820,-468.754060
0.016000,0.215330,-0.097410,1.691890,139.269270,-348.622220,76066.179690,1.000000,3.145390,-468.754060
0.018000,0.214050,-0.074340,1.661130,139.269290,-348.622340,75837.312500,,3.149230,-468.754090
0.020000,0.216610,0.297360,1.281740,139.269820,-348.622440,75800.398440,,3.154360,-468.754090
0.022000,0.215330,0.306340,1.814940,139.271190,-348.622560,75883.718750,,3.159480,-468.754090
0.024000,0.216610,0.273010,2.009770,139.272690,-348.622590,76226.484380,1.000000,3.160770,-468.754090
0.026000,0.217900,0.337100,2.327640,139.274030,-348.622650,75801.445310,,3.159480,-468.754060
0.028000,0.216610,0.439640,1.958500,139.275500,-348.622710,75951.210940,,3.162050,-468.754060
0.030000,0.219180,0.526790,1.835450,139.277420,-348.622770,75863.671880,,3.167180,-468.754060
0.032000,0.217900,0.604980,1.671390,139.279970,-348.622860,76040.867190,1.000000,3.179990,-468.754060
0.034000,0.217900,0.711360,1.630370,139.283250,-348.622890,75532.507810,,3.183840,-468.754060
0.036000,0.219180,0.845950,2.091800,139.287380,-348.622920,75781.414060,,3.181270,-468.754060
0.038000,0.217900,1.010010,1.907230,139.292570,-348.622890,75982.859380,,3.177430,-468.754060
0.040000,0.217900,1.181760,1.989260,139.299130,-348.622890,75595.789060,1.000000,3.173580,-468.754060
0.040000,0.217900,1.181760,1.989260,139.299130,-348.622890,75595.789060,1.000000,3.173580,-468.754060
0.042000,0.217900,1.339420,1.743160,139.307340,-348.622890,75873.171880,,3.174870,-468.754060
0.044000,0.217900,1.485530,1.568850,139.317410,-348.622920,75713.906250,,3.169740,-468.754060
0.046000,0.219180,1.609860,1.681640,139.329510,-348.622960,75970.203130,,3.171020,-468.754060
0.048000,0.219180,1.707280,1.773930,139.343780,-348.622990,75800.398440,1.000000,3.171020,-468.754060
0.050000,0.219180,1.776490,1.927730,139.360240,-348.623020,75672.773440,,3.177430,-468.754060
0.052000,0.219180,1.826480,2.081540,139.378950,-348.623110,75864.726560,,3.187680,-468.754060
0.054000,0.220460,1.846980,2.040530,139.399860,-348.623140,75950.156250,,3.196660,-468.754060
0.056000,0.220460,1.844420,1.896970,139.422810,-348.623170,75872.109380,1.000000,3.205630,-468.754060
0.058000,0.219180,1.811100,2.020020,139.447680,-348.623200,75825.710940,,3.214600,-468.754060
0.060000,0.216610,1.738040,2.009770,139.474320,-348.623230,76173.757810,,3.223570,-468.754090
0.062000,0.216610,1.636780,1.927730,139.502550,-348.623200,75819.375000,,3.226140,-468.754090
0.064000,0.214050,1.530400,2.307130,139.532060,-348.623200,75849.960940,1.000000,3.231260,-468.754090
0.066000,0.211490,1.426570,1.876460,139.562640,-348.623170,75870.007810,,3.237670,-468.754090
0.068000,0.211490,1.326600,1.712400,139.594060,-348.623170,75859.453130,,3.240230,-468.754090
0.070000,0.212770,1.216370,1.599610,139.626210,-348.623140,76110.468750,,3.242800,-468.754090
0.072000,0.211490,1.102290,1.712400,139.658860,-348.623140,75758.203130,1.000000,3.247920,-468.754090
0.074000,0.210210,1.003600,2.009770,139.691820,-348.623140,76363.601560,,3.249210,-468.754090
0.076000,0.208920,0.915160,1.958500,139.724930,-348.623140,75884.773440,,3.251770,-468.754090
0.078000,0.207640,0.831850,1.763670,139.758070,-348.623140,75953.328130,,3.256900,-468.754090
0.080000,0.206360,0.763920,1.763670,139.791140,-348.623140,75888.992190,1.000000,3.260740,-468.754090
0.082000,0.205080,0.717770,1.886720,139.824020,-348.623140,75951.210940,,3.263310,-468.754090
0.084000,0.205080,0.695980,1.712400,139.856740,-348.623140,76177.976560,,3.269710,-468.754090
0.086000,0.203800,0.661380,2.122560,139.889420,-348.623140,75720.242190,,3.274840,-468.754090
0.088000,0.202510,0.616520,2.112300,139.922120,-348.623110,75968.093750,1.000000,3.276120,-468.754090
0.090000,0.199950,0.570370,2.061040,139.954820,-348.623080,75925.906250,,3.279970,-468.754090
0.092000,0.198670,0.537050,1.814940,139.987460,-348.623080,75958.601560,,3.282530,-468.754090
0.094000,0.196110,0.515260,1.763670,140.020030,-348.623050,75806.726560,,3.285100,-468.754090
0.096000,0.196110,0.488340,1.640630,140.052630,-348.623050,75862.617190,1.000000,3.285100,-468.754150
0.098000,0.196110,0.470400,1.702150,140.085190,-348.623050,75971.257810,,3.287660,-468.754150
0.100000,0.194820,0.461430,1.866210,140.117740,-348.623050,75461.843750,,3.287660,-468.754150
0.102000,0.192260,0.435790,1.927730,140.150340,-348.623050,75888.992190,,3.287660,-468.754150
0.104000,0.193540,0.420410,1.661130,140.182940,-348.623020,75807.781250,1.000000,3.287660,-468.754150
0.106000,0.192260,0.420410,1.661130,140.215520,-348.623020,76016.609380,,3.290220,-468.754150
0.108000,0.193540,0.426820,1.609860,140.248060,-348.623020,75783.515630,,3.291500,-468.754150
0.110000,0.193540,0.433230,2.009770,140.280650,-348.623020,75656.953130,,3.294070,-468.754150
0.112000,0.193540,0.449890,2.040530,140.313260,-348.623020,75948.046880,1.000000,3.295350,-468.754150
0.114000,0.192260,0.483220,2.204590,140.345870,-348.623020,75903.750000,,3.296630,-468.754150
