time,+/Nck/!SD/nckServoDataActCurr32 [u1; 1],+/Nck/!SD/nckServoDataActCurr32 [u1; 2],+/Nck/!SD/nckServoDataActCurr32 [u1; 4],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 2],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 3],+/Nck/!SD/nckServoDataActVelMot32 [u1; 4],+/Channel/!RP/rpa [u1; 15],+/Nck/!SD/nckServoDataActCurr32 [u1; 3],+/Nck/!SD/nckServoDataActPos1stEnc32 [u1; 1]
0.000000,-0.174320,-0.457580,1.825200,139.208690,-332.888370,76207.500000,1.000000,3.186400,-608.329770
0.002000,-0.175600,-0.453740,1.691890,139.208690,-332.888580,75843.640630,,3.188960,-608.329770
0.004000,-0.175600,-0.451170,1.589360,139.208690,-332.888760,75862.617190,,3.185120,-608.329770
0.006000,-0.175600,-0.449890,1.486820,139.208690,-332.888890,75963.867190,,3.179990,-608.329770
0.008000,-0.175600,-0.448610,1.661130,139.208710,-332.888980,75841.523440,1.000000,3.176150,-608.329770
0.010000,-0.175600,-0.448610,1.732910,139.208720,-332.889040,75932.226560,,3.169740,-608.329770
0.012000,-0.176880,-0.447330,2.050780,139.208740,-332.889130,76092.539060,,3.167180,-608.329770
0.014000,-0.176880,-0.446040,1.620120,139.208760,-332.889190,76030.320310,,3.163330,-608.329770
0.016000,-0.178160,-0.444760,2.194340,139.208760,-332.889310,75873.171880,1.000000,3.164610,-608.329770
0.018000,-0.176880,-0.419130,1.702150,139.208760,-332.889400,75746.601560,,3.165890,-608.329770
0.020000,-0.176880,-0.057680,1.855960,139.209320,-332.889500,75828.867190,,3.169740,-608.329770
0.022000,-0.176880,-0.023070,1.722660,139.210630,-332.889590,75920.625000,,3.173580,-608.329770
0.024000,-0.178160,0.020510,1.907230,139.211720,-332.889680,75866.843750,1.000000,3.176150,-608.329770
0.026000,-0.178160,0.176880,2.061040,139.212540,-332.889740,76067.226560,,3.177430,-608.329770
0.026000,-0.178160,0.176880,2.061040,139.212540,-332.889740,76067.226560,,3.177430,-608.329770
0.028000,-0.179440,0.334530,1.394530,139.213590,-332.889830,75848.906250,,3.183840,-608.329770
0.030000,-0.178160,0.444760,1.712400,139.215210,-332.889890,75640.078130,,3.196660,-608.329770
0.032000,-0.179440,0.557560,1.743160,139.217500,-332.890010,75916.414060,1.000000,3.206910,-608.329770
0.034000,-0.179440,0.702390,1.773930,139.220550,-332.890050,75745.546880,,3.208190,-608.329770
0.036000,-0.179440,0.866460,1.599610,139.224580,-332.890010,76005.007810,,3.201780,-608.329770
0.038000,-0.179440,1.024110,1.804690,139.229830,-332.890010,75875.273440,,3.199220,-608.329770
0.040000,-0.182010,1.154850,1.866210,139.236570,-332.890010,75774.023440,1.000000,3.197940,-608.329770
0.042000,-0.182010,1.272770,1.907230,139.245000,-332.890010,75964.921880,,3.196660,-608.329770
0.044000,-0.182010,1.363770,1.968750,139.255220,-332.890050,75757.148440,,3.195370,-608.329770
0.046000,-0.182010,1.416320,2.050780,139.267320,-332.890080,75881.609380,,3.194090,-608.329770
0.048000,-0.182010,1.421450,1.927730,139.281280,-332.890140,75694.921880,1.000000,3.199220,-608.329770
0.050000,-0.183290,1.386840,1.979000,139.296910,-332.890170,76047.195310,,3.204350,-608.329770
0.052000,-0.184570,1.333010,1.784180,139.314000,-332.890230,75861.562500,,3.214600,-608.329770
0.054000,-0.187130,1.266360,1.989260,139.332290,-332.890290,75739.226560,,3.224850,-608.329770
0.056000,-0.188420,1.189450,1.620120,139.351580,-332.890290,75976.523440,1.000000,3.233830,-608.329770
0.058000,-0.188420,1.103580,1.948240,139.371660,-332.890350,75760.312500,,3.245360,-608.329830
0.060000,-0.188420,1.008730,1.927730,139.392350,-332.890350,76103.093750,,3.250490,-608.329830
0.062000,-0.189700,0.913880,2.040530,139.413410,-332.890320,75841.523440,,3.253050,-608.329830
0.064000,-0.190980,0.835690,1.507320,139.434620,-332.890290,76253.906250,1.000000,3.256900,-608.329830
0.066000,-0.192260,0.763920,1.486820,139.455860,-332.890290,75821.492190,,3.262020,-608.329830
0.068000,-0.190980,0.690860,1.814940,139.477040,-332.890290,75860.507810,,3.263310,-608.329830
0.070000,-0.190980,0.624210,1.794430,139.498140,-332.890290,75958.601560,,3.264590,-608.329830
0.072000,-0.190980,0.580630,2.091800,139.519040,-332.890290,76035.593750,1.000000,3.268430,-608.329830
0.074000,-0.189700,0.558840,2.225100,139.539790,-332.890290,76281.328130,,3.269710,-608.329830
0.076000,-0.188420,0.552430,2.020020,139.560350,-332.890290,75742.390630,,3.271000,-608.329830
0.078000,-0.189700,0.553710,1.702150,139.580800,-332.890290,76026.093750,,3.276120,-608.329830
0.080000,-0.188420,0.552430,1.681640,139.601230,-332.890260,75951.210940,1.000000,3.278690,-608.329830
0.082000,-0.188420,0.547300,1.681640,139.621660,-332.890260,75849.960940,,3.279970,-608.329830
0.084000,-0.187130,0.538330,1.620120,139.642110,-332.890260,75624.257810,,3.286380,-608.329770
0.086000,-0.187130,0.524230,1.845700,139.662610,-332.890230,75840.476560,,3.288940,-608.329770
0.088000,-0.185850,0.496030,1.804690,139.683230,-332.890230,76097.812500,1.000000,3.291500,-608.329770
0.090000,-0.187130,0.457580,1.855960,139.703920,-332.890200,75680.156250,,3.292790,-608.329770
0.092000,-0.187130,0.417850,1.579100,139.724700,-332.890200,75842.585940,,3.294070,-608.329770
0.094000,-0.185850,0.380680,1.322750,139.745480,-332.890170,75781.414060,,3.295350,-608.329770
0.096000,-0.184570,0.351200,1.825200,139.766270,-332.890170,76026.093750,1.000000,3.296630,-608.329770
0.098000,-0.185850,0.334530,1.958500,139.787000,-332.890170,75683.320310,,3.299190,-608.329770
0.100000,-0.185850,0.334530,2.153320,139.807650,-332.890170,75606.328130,,3.299190,-608.329770
0.102000,-0.184570,0.352480,2.050780,139.828220,-332.890170,75896.375000,,3.300480,-608.329770
0.104000,-0.184570,0.375550,2.122560,139.848720,-332.890170,76013.445310,1.000000,3.301760,-608.329770
0.106000,-0.183290,0.403750,1.568850,139.869200,-332.890170,75816.210940,,3.304320,-608.329830
0.108000,-0.183290,0.439640,1.804690,139.889680,-332.890170,75810.937500,,3.306880,-608.329830
0.110000,-0.182010,0.485780,1.989260,139.910140,-332.890170,76048.250000,,3.308170,-608.329770
0.112000,-0.182010,0.533200,1.835450,139.930620,-332.890140,75852.078130,1.000000,3.310730,-608.329770
0.114000,-0.182010,0.574220,2.071290,139.951200,-332.890140,75698.085940,,3.314580,-608.329770
0.116000,-0.180730,0.610110,1.640630,139.971890,-332.890140,75964.921880,,3.318420,-608.329770
0.118000,-0.182010,0.642150,1.650880,139.992680,-332.890140,76003.945310,,3.320980,-608.329770
0.120000,-0.182010,0.665220,1.476560,140.013570,-332.890140,76145.281250,1.000000,3.323550,-608.329770
0.122000,-0.182010,0.674190,1.640630,140.034590,-332.890140,75883.718750,,3.328670,-608.329770
0.124000,-0.183290,0.678040,1.989260,140.055710,-332.890140,76180.078130,,3.331240,-608.329770
0.126000,-0.183290,0.683170,2.040530,140.076870,-332.890140,75762.421880,,3.336360,-608.329770
0.128000,-0.184570,0.694700,2.050780,140.098050,-332.890110,75882.664060,1.000000,3.340210,-608.329770
0.130000,-0.185850,0.695980,1.845700,140.119280,-332.890110,75863.671880,,3.341490,-608.329770
0.132000,-0.187130,0.695980,1.794430,140.140490,-332.890080,75956.492190,,3.344060,-608.329770
0.134000,-0.185850,0.694700,1.527830,140.161730,-332.890080,76247.585940,,3.346620,-608.329770
0.136000,-0.185850,0.695980,1.876460,140.182950,-332.890080,75748.718750,1.000000,3.350460,-608.329770
0.138000,-0.187130,0.701110,2.061040,140.204150,-332.890080,75914.296880,,3.351750,-608.329830
0.140000,-0.187130,0.704960,1.999510,140.225340,-332.890080,75894.257810,,3.354310,-608.329830
0.142000,-0.187130,0.695980,1.640630,140.246580,-332.890080,75909.031250,,3.358150,-608.329830
0.144000,-0.188420,0.675480,1.353520,140.267870,-332.890050,75776.132810,1.000000,3.360720,-608.329830
0.146000,-0.187130,0.649840,1.445800,140.289180,-332.890050,75866.843750,,3.365840,-608.329830
0.148000,-0.188420,0.624210,1.650880,140.310530,-332.890050,75930.117190,,3.368410,-608.329830
0.150000,-0.189700,0.599850,1.630370,140.331890,-332.890010,75590.515630,,3.372250,-608.329830
0.152000,-0.188420,0.575500,1.743160,140.353240,-332.890010,75804.609380,1.000000,3.376100,-608.329830
0.154000,-0.189700,0.548580,1.845700,140.374560,-332.890010,75838.359380,,3.377380,-608.329830
0.156000,-0.189700,0.517820,1.866210,140.395860,-332.889980,76016.609380,,3.382510,-608.329830
0.158000,-0.189700,0.488340,1.661130,140.417130,-332.889980,75803.554690,,3.383790,-608.329830
0.160000,-0.190980,0.460140,1.958500,140.438340,-332.889950,75762.421880,1.000000,3.385070,-608.329830
0.162000,-0.189700,0.435790,1.886720,140.459500,-332.889950,75929.070310,,3.383790,-608.329830
0.164000,-0.190980,0.422970,1.896970,140.480560,-332.889920,75759.257810,,3.386350,-608.329830
0.166000,-0.189700,0.415280,1.835450,140.501540,-332.889920,75944.882810,,3.386350,-608.329830
0.168000,-0.189700,0.417850,1.989260,140.522430,-332.889920,75925.906250,1.000000,3.387630,-608.329830
0.170000,-0.189700,0.428100,1.620120,140.543240,-332.889920,75967.031250,,3.387630,-608.329830
0.172000,-0.189700,0.449890,1.702150,140.563980,-332.889920,75948.046880,,3.388920,-608.329830
0.174000,-0.188420,0.478090,1.917480,140.584660,-332.889920,75708.640630,,3.390200,-608.329830
0.176000,-0.187130,0.519100,1.917480,140.605260,-332.889920,75954.382810,1.000000,3.391480,-608.329830
0.178000,-0.188420,0.560120,1.661130,140.625850,-332.889920,75983.914060,,3.394040,-608.329830
0.180000,-0.188420,0.597290,1.322750,140.646470,-332.889920,76131.562500,,3.396610,-608.329830
0.182000,-0.187130,0.624210,1.968750,140.667140,-332.889920,75922.734380,,3.397890,-608.329770
0.184000,-0.187130,0.634460,1.804690,140.687940,-332.889890,75928.015630,1.000000,3.400450,-608.329770
0.186000,-0.187130,0.633180,2.091800,140.708860,-332.889890,75768.750000,,3.403020,-608.329830
0.188000,-0.187130,0.626770,2.245610,140.729900,-332.889890,75854.187500,,3.404300,-608.329770
0.190000,-0.187130,0.615230,1.855960,140.751010,-332.889890,75944.882810,,3.406860,-608.329770
0.192000,-0.187130,0.599850,1.753420,140.772220,-332.889860,76005.007810,1.000000,3.409420,-608.329770
0.194000,-0.185850,0.583190,1.609860,140.793470,-332.889860,76219.109380,,3.410710,-608.329770
0.196000,-0.187130,0.576780,1.732910,140.814700,-332.889860,75743.437500,,3.413270,-608.329770
0.198000,-0.188420,0.581910,1.650880,140.835910,-332.889860,76002.890630,,3.415830,-608.329830
0.200000,-0.188420,0.599850,1.835450,140.857040,-332.889860,75980.742190,1.000000,3.415830,-608.329830
0.202000,-0.189700,0.611390,1.896970,140.878160,-332.889860,75876.328130,,3.418400,-608.329830
0.204000,-0.189700,0.615230,1.866210,140.899320,-332.889860,75872.109380,,3.420960,-608.329830
0.206000,-0.189700,0.616520,1.507320,140.920500,-332.889860,75929.070310,,3.423520,-608.329830
0.208000,-0.190980,0.620360,1.312500,140.941670,-332.889860,76002.890630,1.000000,3.426090,-608.329830
0.210000,-0.190980,0.622920,1.661130,140.962840,-332.889830,75623.210940,,3.428650,-608.329830
0.212000,-0.190980,0.626770,2.050780,140.983990,-332.889830,75921.679690,,3.431210,-608.329830
0.214000,-0.189700,0.638310,1.896970,141.005110,-332.889830,75746.601560,,3.432500,-608.329830
0.214000,-0.189700,0.638310,1.896970,141.005110,-332.889830,75746.601560,,3.432500,-608.329830
0.216000,-0.190980,0.662660,2.204590,141.026170,-332.889830,75924.851560,1.000000,3.436340,-608.329830
0.218000,-0.192260,0.689580,1.989260,141.047180,-332.889830,75876.328130,,3.437620,-608.329830
0.220000,-0.192260,0.699830,1.691890,141.068210,-332.889800,75640.078130,,3.440190,-608.329830
0.222000,-0.193540,0.693420,1.773930,141.089310,-332.889800,75963.867190,,3.441470,-608.329830
0.224000,-0.192260,0.683170,1.784180,141.110460,-332.889770,75567.304690,1.000000,3.442750,-608.329830
0.226000,-0.190980,0.672910,1.896970,141.131610,-332.889770,75925.906250,,3.444030,-608.329830
0.228000,-0.192260,0.660100,1.804690,141.152790,-332.889740,75805.664060,,3.446590,-608.329830
0.230000,-0.192260,0.630620,1.794430,141.174060,-332.889740,75949.101560,,3.446590,-608.329830
0.232000,-0.192260,0.596010,1.568850,141.195340,-332.889740,75924.851560,1.000000,3.447880,-608.329830
0.234000,-0.189700,0.562680,1.620120,141.216640,-332.889740,75693.875000,,3.450440,-608.329830
0.236000,-0.188420,0.530640,1.630370,141.237930,-332.889740,76017.664060,,3.450440,-608.329830
0.238000,-0.188420,0.501160,1.743160,141.259160,-332.889740,75709.687500,,3.451720,-608.329830
0.240000,-0.188420,0.472960,2.112300,141.280350,-332.889740,76091.484380,1.000000,3.453000,-608.329830
0.242000,-0.188420,0.447330,1.876460,141.301510,-332.889740,75825.710940,,3.455570,-608.329830
0.244000,-0.188420,0.425540,1.999510,141.322630,-332.889740,76106.257810,,3.456850,-608.329830
0.246000,-0.187130,0.422970,1.712400,141.343660,-332.889740,75934.335940,,3.458130,-608.329830
0.248000,-0.187130,0.430660,1.661130,141.364620,-332.889740,75853.132810,1.000000,3.458130,-608.329830
0.250000,-0.185850,0.444760,1.825200,141.385540,-332.889710,76002.890630,,3.458130,-608.329830
0.252000,-0.185850,0.470400,1.999510,141.406360,-332.889710,75930.117190,,3.459410,-608.329830
0.254000,-0.184570,0.508850,1.927730,141.427120,-332.889710,76245.468750,,3.460690,-608.329770
0.256000,-0.184570,0.549870,1.589360,141.447830,-332.889710,75704.421880,1.000000,3.461980,-608.329770
0.258000,-0.184570,0.583190,1.538090,141.468570,-332.889710,75895.320310,,3.461980,-608.329770
0.260000,-0.184570,0.602420,1.476560,141.489360,-332.889710,75882.664060,,3.464540,-608.329770
0.262000,-0.184570,0.613950,1.558590,141.510250,-332.889710,75901.648440,,3.465820,-608.329770
0.264000,-0.184570,0.616520,1.548340,141.531220,-332.889680,75700.195310,1.000000,3.468380,-608.329770
0.266000,-0.184570,0.617800,1.886720,141.552230,-332.889680,75857.343750,,3.469670,-608.329770
0.268000,-0.184570,0.621640,1.753420,141.573300,-332.889680,75933.281250,,3.470950,-608.329770
0.270000,-0.185850,0.621640,1.876460,141.594420,-332.889680,75598.945310,,3.473510,-608.329770
0.272000,-0.187130,0.616520,1.732910,141.615570,-332.889680,75876.328130,1.000000,3.473510,-608.329770
0.274000,-0.185850,0.615230,1.722660,141.636750,-332.889680,75689.656250,,3.476070,-608.329770
0.276000,-0.188420,0.622920,1.845700,141.657870,-332.889680,75930.117190,,3.477360,-608.329770
0.278000,-0.188420,0.635740,1.835450,141.678910,-332.889650,75648.523440,,3.478640,-608.329830
0.280000,-0.189700,0.651120,2.071290,141.699970,-332.889650,75742.390630,1.000000,3.478640,-608.329830
0.282000,-0.189700,0.660100,1.732910,141.721010,-332.889620,75984.960940,,3.479920,-608.329830
0.284000,-0.189700,0.662660,1.763670,141.742080,-332.889620,75892.148440,,3.479920,-608.329830
0.286000,-0.189700,0.663940,1.486820,141.763180,-332.889620,75853.132810,,3.481200,-608.329830
0.288000,-0.188420,0.661380,1.732910,141.784330,-332.889620,75847.851560,1.000000,3.481200,-608.329830
0.290000,-0.189700,0.656250,1.896970,141.805480,-332.889620,76059.851560,,3.483760,-608.329830
0.292000,-0.189700,0.651120,1.630370,141.826640,-332.889620,75721.296880,,3.485050,-608.329830
0.294000,-0.189700,0.652400,1.712400,141.847840,-332.889620,75700.195310,,3.487610,-608.329830
0.296000,-0.189700,0.657530,1.671390,141.868970,-332.889620,75943.835940,1.000000,3.490170,-608.329830
0.298000,-0.189700,0.657530,1.835450,141.890110,-332.889620,75994.453130,,3.490170,-608.329830
0.300000,-0.189700,0.652400,1.886720,141.911300,-332.889590,76227.539060,,3.494020,-608.329830
0.302000,-0.189700,0.638310,2.112300,141.932500,-332.889590,75786.679690,,3.494020,-608.329830
0.304000,-0.190980,0.625490,2.061040,141.953700,-332.889590,76352.000000,1.000000,3.495300,-608.329830
0.306000,-0.189700,0.613950,1.794430,141.974910,-332.889590,75834.140630,,3.496580,-608.329830
0.308000,-0.192260,0.599850,1.886720,141.996120,-332.889590,75829.921880,,3.496580,-608.329830
0.310000,-0.189700,0.580630,1.456050,142.017350,-332.889590,75810.937500,,3.496580,-608.329830
0.312000,-0.189700,0.558840,1.640630,142.038590,-332.889590,76008.164060,1.000000,3.497860,-608.329830
0.314000,-0.189700,0.539610,1.620120,142.059780,-332.889590,76343.554690,,3.497860,-608.329830
0.316000,-0.189700,0.521670,2.081540,142.080960,-332.889590,75777.195310,,3.497860,-608.329830
0.318000,-0.189700,0.506290,1.814940,142.102110,-332.889590,75890.039060,,3.499150,-608.329830
0.320000,-0.188420,0.494750,1.558590,142.123210,-332.889560,75955.437500,1.000000,3.500430,-608.329830
0.322000,-0.189700,0.485780,1.374020,142.144260,-332.889560,75972.312500,,3.500430,-608.329830
0.324000,-0.189700,0.489620,1.435550,142.165270,-332.889560,75670.664060,,3.500430,-608.329830
0.326000,-0.188420,0.502440,1.948240,142.186170,-332.889560,75957.539060,,3.501710,-608.329830
0.328000,-0.189700,0.533200,1.804690,142.206990,-332.889560,76177.976560,1.000000,3.502990,-608.329830
0.330000,-0.189700,0.571660,2.327640,142.227710,-332.889560,75682.265630,,3.502990,-608.329830
0.332000,-0.190980,0.621640,1.917480,142.248380,-332.889560,75839.421880,,3.504270,-608.329830
0.334000,-0.190980,0.660100,1.671390,142.269040,-332.889560,75746.601560,,3.505550,-608.329830
0.336000,-0.190980,0.681880,1.712400,142.289790,-332.889560,75916.414060,1.000000,3.506840,-608.329830
0.338000,-0.190980,0.693420,1.486820,142.310640,-332.889530,75864.726560,,3.508120,-608.329830
0.340000,-0.189700,0.690860,1.784180,142.331600,-332.889530,75689.656250,,3.508120,-608.329830
0.342000,-0.189700,0.674190,1.773930,142.352710,-332.889530,75999.734380,,3.508120,-608.329830
